geo,year,gdp_const_ppp2011_dollar
grl,1983,872604544
grl,1984,827510358
grl,1985,857893182
grl,1986,918995153
grl,1987,970003104
grl,1988,1024672720
grl,1989,1093102140
grl,1990,964993792
grl,1991,963417975
grl,1992,913552385
grl,1993,867006472
grl,1994,917911500
grl,1995,951996189
grl,1996,966873404
grl,1997,981783846
grl,1998,1058958985
grl,1999,1074614004
grl,2000,1151961804
grl,2001,1167320105
grl,2002,1156479268
grl,2003,1152682632
grl,2004,1202766526
grl,2005,1249372740
grl,2006,1319215680
grl,2007,1367445128
grl,2008,1399279921
grl,2009,1363204856
grl,2010,1430451936
grl,2011,1474226080
grl,2012,1502004900
grl,2013,1529222400
grl,2014,1559313504
grl,2015,1590042536
grl,2016,1622125476
grl,2017,1653504918
grl,2018,1685356992
grl,2019,1717360320
grl,2020,1749069414
grl,2021,1780703568
grl,2022,1812738024
grl,2023,1844787730
grl,2024,1876683456
grl,2025,1908318442
grl,2026,1939517441
grl,2027,1970432004
grl,2028,2001701870
grl,2029,2034340060
grl,2030,2069179372
grl,2031,2106656136
grl,2032,2146551423
grl,2033,2188436125
grl,2034,2231351766
grl,2035,2274598678
grl,2036,2317900926
grl,2037,2361387856
grl,2038,2405319036
grl,2039,2449891620
grl,2040,2495394145
grd,1800,28203231
grd,1820,28262049
grd,1851,36168000
grd,1861,36608000
grd,1871,45372000
grd,1881,52290000
grd,1891,68847000
grd,1901,85365000
grd,1911,94738000
grd,1921,97416000
grd,1946,118800000
grd,1950,128739004
grd,1951,131631442
grd,1952,135580476
grd,1953,140478513
grd,1954,146201174
grd,1955,152620956
grd,1956,159513206
grd,1957,166888388
grd,1958,174508568
grd,1959,182211470
grd,1960,189840372
grd,1961,197267366
grd,1962,204406496
grd,1963,211223894
grd,1964,217819800
grd,1965,224109570
grd,1966,230030650
grd,1967,235538697
grd,1968,240813994
grd,1969,245803453
grd,1970,250896594
grd,1971,268487280
grd,1972,288636304
grd,1973,313894152
grd,1974,334071504
grd,1975,344127392
grd,1976,375230916
grd,1977,396679734
grd,1978,429033020
grd,1979,439353712
grd,1980,440144264
grd,1981,447542280
grd,1982,461261385
grd,1983,468773864
grd,1984,493663821
grd,1985,524375472
grd,1986,575956872
grd,1987,629635936
grd,1988,644989174
grd,1989,683011745
grd,1990,720345600
grd,1991,736829728
grd,1992,734659845
grd,1993,715277996
grd,1994,735015513
grd,1995,753426086
grd,1996,784003995
grd,1997,820133563
grd,1998,873823627
grd,1999,961748106
grd,2000,979687300
grd,2001,959628523
grd,2002,992420236
grd,2003,1086026265
grd,2004,1078748695
grd,2005,1221712728
grd,2006,1172561060
grd,2007,1244757456
grd,2008,1256707868
grd,2009,1173485481
grd,2010,1167955686
grd,2011,1176760910
grd,2012,1163176938
grd,2013,1191770287
grd,2014,1209882000
grd,2015,1234979104
grd,2016,1260350201
grd,2017,1290958345
grd,2018,1323215608
grd,2019,1355898680
grd,2020,1385647505
grd,2021,1415486556
grd,2022,1446234090
grd,2023,1477934712
grd,2024,1509880296
grd,2025,1541574324
grd,2026,1573182601
grd,2027,1604961540
grd,2028,1636804774
grd,2029,1668886374
grd,2030,1701001282
grd,2031,1733437610
grd,2032,1766050990
grd,2033,1798837723
grd,2034,1831936859
grd,2035,1865385632
grd,2036,1899223851
grd,2037,1933418242
grd,2038,1967916308
grd,2039,2002767030
grd,2040,2037872580
gtm,1800,393333005
gtm,1820,511700000
gtm,1850,932450000
gtm,1870,1394280000
gtm,1900,2270192512
gtm,1901,2310980859
gtm,1902,2355307950
gtm,1903,2398631120
gtm,1904,2443774150
gtm,1905,2489332560
gtm,1906,2535306350
gtm,1907,2581695520
gtm,1908,2630363550
gtm,1909,2679109380
gtm,1910,2728666798
gtm,1911,2780213898
gtm,1912,2830311828
gtm,1913,2883164009
gtm,1914,2936123918
gtm,1915,2991535168
gtm,1916,3049077634
gtm,1917,3105523124
gtm,1918,3162475357
gtm,1919,3221611515
gtm,1920,3281292140
gtm,1921,3600126770
gtm,1922,3397814208
gtm,1923,3733593676
gtm,1924,4034990692
gtm,1925,3956772600
gtm,1926,3993162992
gtm,1927,4253799284
gtm,1928,4348031215
gtm,1929,4850102215
gtm,1930,5055665466
gtm,1931,4712440005
gtm,1932,4123221124
gtm,1933,4163224010
gtm,1934,4705540791
gtm,1935,5436190055
gtm,1936,7463892117
gtm,1937,7317429264
gtm,1938,7514725460
gtm,1939,8454570906
gtm,1940,9651283920
gtm,1941,10163891493
gtm,1942,10289828846
gtm,1943,6858515514
gtm,1944,6645442688
gtm,1945,6743098752
gtm,1946,7984456722
gtm,1947,8090918358
gtm,1948,8361649786
gtm,1949,9142484312
gtm,1950,9850354563
gtm,1951,9986102138
gtm,1952,10184120505
gtm,1953,10546244475
gtm,1954,10726948081
gtm,1955,10968144768
gtm,1956,11939018826
gtm,1957,12585526068
gtm,1958,13138969440
gtm,1959,13748780010
gtm,1960,14044794412
gtm,1961,14619934285
gtm,1962,15110487387
gtm,1963,16518918913
gtm,1964,17255251552
gtm,1965,18170677140
gtm,1966,19351071460
gtm,1967,20323853964
gtm,1968,22300090560
gtm,1969,23548864364
gtm,1970,25092046322
gtm,1971,26678838372
gtm,1972,28830958632
gtm,1973,30981294610
gtm,1974,33138126840
gtm,1975,33943820800
gtm,1976,36594089190
gtm,1977,39574119834
gtm,1978,41665080325
gtm,1979,43766023049
gtm,1980,45561233900
gtm,1981,45875137618
gtm,1982,44011308843
gtm,1983,42910174750
gtm,1984,42978654394
gtm,1985,42517775290
gtm,1986,42329211270
gtm,1987,43540572900
gtm,1988,44919336759
gtm,1989,46345673706
gtm,1990,47426441265
gtm,1991,49152646704
gtm,1992,51529046820
gtm,1993,53542468458
gtm,1994,55705124244
gtm,1995,58451479300
gtm,1996,60177277517
gtm,1997,62805237880
gtm,1998,65936673946
gtm,1999,68468745046
gtm,2000,70939818613
gtm,2001,72587176285
gtm,2002,75392442539
gtm,2003,77309900640
gtm,2004,79750227756
gtm,2005,82343572150
gtm,2006,86786390832
gtm,2007,92256162852
gtm,2008,95288288160
gtm,2009,95793510598
gtm,2010,98549774721
gtm,2011,1.03E+11
gtm,2012,1.06E+11
gtm,2013,1.10E+11
gtm,2014,1.14E+11
gtm,2015,1.19E+11
gtm,2016,1.23E+11
gtm,2017,1.28E+11
gtm,2018,1.33E+11
gtm,2019,1.38E+11
gtm,2020,1.43E+11
gtm,2021,1.48E+11
gtm,2022,1.54E+11
gtm,2023,1.60E+11
gtm,2024,1.65E+11
gtm,2025,1.72E+11
gtm,2026,1.78E+11
gtm,2027,1.85E+11
gtm,2028,1.91E+11
gtm,2029,1.99E+11
gtm,2030,2.06E+11
gtm,2031,2.14E+11
gtm,2032,2.22E+11
gtm,2033,2.30E+11
gtm,2034,2.39E+11
gtm,2035,2.48E+11
gtm,2036,2.58E+11
gtm,2037,2.68E+11
gtm,2038,2.78E+11
gtm,2039,2.89E+11
gtm,2040,3.00E+11
gin,1800,442781550
gin,1820,444749468
gin,1950,1902595980
gin,1951,2018910690
gin,1952,2080412586
gin,1953,2154299082
gin,1954,2278311513
gin,1955,2353080389
gin,1956,2440881290
gin,1957,2525483695
gin,1958,2596195095
gin,1959,2742519846
gin,1960,2853849336
gin,1961,3039575634
gin,1962,3255764589
gin,1963,3075445407
gin,1964,3270807630
gin,1965,3493840862
gin,1966,3567998399
gin,1967,3681813729
gin,1968,3792737380
gin,1969,3894736850
gin,1970,4012428798
gin,1971,4099370852
gin,1972,4139424443
gin,1973,4265108053
gin,1974,4497353523
gin,1975,4612664588
gin,1976,4983832126
gin,1977,5010917002
gin,1978,5065477560
gin,1979,5008623135
gin,1980,5138364946
gin,1981,5144292459
gin,1982,5241718886
gin,1983,5321158863
gin,1984,5360985650
gin,1985,5342109255
gin,1986,5434306137
gin,1987,5609580200
gin,1988,5963634204
gin,1989,6271830604
gin,1990,6496573872
gin,1991,6673923115
gin,1992,6906152580
gin,1993,7276944975
gin,1994,7583037668
gin,1995,7935931515
gin,1996,8281884835
gin,1997,8692566795
gin,1998,8980703550
gin,1999,9295535940
gin,2000,9504369554
gin,2001,9836385579
gin,2002,10325923200
gin,2003,10440281076
gin,2004,10667185200
gin,2005,10940152080
gin,2006,11152752492
gin,2007,11276463657
gin,2008,11757705300
gin,2009,11654893098
gin,2010,11828184150
gin,2011,12266169600
gin,2012,12744543360
gin,2013,13044213840
gin,2014,13009325337
gin,2015,13863815000
gin,2016,15012417346
gin,2017,16262045280
gin,2018,17289546540
gin,2019,18689415078
gin,2020,20079472413
gin,2021,21560469150
gin,2022,23161509472
gin,2023,24846895176
gin,2024,26577253206
gin,2025,28452534320
gin,2026,30391355641
gin,2027,32439273354
gin,2028,34569347514
gin,2029,36783269108
gin,2030,39114566612
gin,2031,41517947400
gin,2032,44027140263
gin,2033,46627729794
gin,2034,49321207950
gin,2035,52108987392
gin,2036,54974412660
gin,2037,57935963316
gin,2038,60975903900
gin,2039,64093970910
gin,2040,67289839024
gnb,1800,169515759
gnb,1820,169952093
gnb,1950,432672785
gnb,1951,457284411
gnb,1952,483700500
gnb,1953,511961120
gnb,1954,610724080
gnb,1955,581371349
gnb,1956,654204960
gnb,1957,687236224
gnb,1958,697092480
gnb,1959,693284075
gnb,1960,716693112
gnb,1961,750588300
gnb,1962,781336416
gnb,1963,796834368
gnb,1964,861543360
gnb,1965,903117145
gnb,1966,940428180
gnb,1967,974711661
gnb,1968,985686555
gnb,1969,1018751972
gnb,1970,1058720496
gnb,1971,1028807572
gnb,1972,1116279750
gnb,1973,1146434310
gnb,1974,1224800824
gnb,1975,1285497276
gnb,1976,1300359660
gnb,1977,1234076820
gnb,1978,1424815825
gnb,1979,1478446767
gnb,1980,1251916500
gnb,1981,1481127390
gnb,1982,1564943300
gnb,1983,1428693960
gnb,1984,1477000980
gnb,1985,1547851631
gnb,1986,1527417246
gnb,1987,1495908656
gnb,1988,1548231170
gnb,1989,1547595560
gnb,1990,1590110980
gnb,1991,1667151617
gnb,1992,1681436332
gnb,1993,1713015695
gnb,1994,1763701797
gnb,1995,1836639744
gnb,1996,2044424148
gnb,1997,2171498245
gnb,1998,1557628425
gnb,1999,1568586678
gnb,2000,1650071150
gnb,2001,1680992295
gnb,2002,1659619962
gnb,2003,1664530470
gnb,2004,1706856222
gnb,2005,1776635805
gnb,2006,1814139600
gnb,2007,1869962783
gnb,2008,1927681782
gnb,2009,1988720800
gnb,2010,2072826432
gnb,2011,2254067877
gnb,2012,2197268112
gnb,2013,2196787506
gnb,2014,2244683810
gnb,2015,2330521578
gnb,2016,2420554050
gnb,2017,2511395552
gnb,2018,2606501607
gnb,2019,2705951196
gnb,2020,2807978030
gnb,2021,2912580184
gnb,2022,3023663351
gnb,2023,3137536220
gnb,2024,3256270824
gnb,2025,3380032176
gnb,2026,3508968603
gnb,2027,3645363315
gnb,2028,3785140125
gnb,2029,3930562890
gnb,2030,4084061590
gnb,2031,4243620983
gnb,2032,4409403150
gnb,2033,4581575604
gnb,2034,4762742640
gnb,2035,4950724757
gnb,2036,5148209280
gnb,2037,5352935308
gnb,2038,5567698590
gnb,2039,5790162546
gnb,2040,6025923496
guy,1800,201565276
guy,1820,202229412
guy,1950,1753908468
guy,1951,1781567739
guy,1952,1801697051
guy,1953,1816582032
guy,1954,1828703516
guy,1955,1838994550
guy,1956,1848771957
guy,1957,1857889649
guy,1958,1866269302
guy,1959,1874113928
guy,1960,1879977504
guy,1961,1972906638
guy,1962,2001227182
guy,1963,1762741546
guy,1964,1973367816
guy,1965,2194811869
guy,1966,2325623475
guy,1967,2444773050
guy,1968,2489834024
guy,1969,2682949488
guy,1970,2814481890
guy,1971,2916264816
guy,1972,2829975258
guy,1973,2873303510
guy,1974,3103613380
guy,1975,3376379781
guy,1976,3440572744
guy,1977,3361778729
guy,1978,3312229280
guy,1979,3258590088
guy,1980,3317175120
guy,1981,3363729493
guy,1982,2912491775
guy,1983,2705809190
guy,1984,2562209622
guy,1985,2619451460
guy,1986,2596377275
guy,1987,2622729539
guy,1988,2531111924
guy,1989,2411622864
guy,1990,2342252061
guy,1991,2482873536
guy,1992,2679546345
guy,1993,2900360909
guy,1994,3146696712
guy,1995,3299928807
guy,1996,3551639280
guy,1997,3760365679
guy,1998,3682238778
guy,1999,3778908336
guy,2000,3717555171
guy,2001,3796493301
guy,2002,3835443167
guy,2003,3796499700
guy,2004,3919525610
guy,2005,3835647900
guy,2006,3619628677
guy,2007,3857599724
guy,2008,3914218224
guy,2009,4024101472
guy,2010,4181400206
guy,2011,4391080320
guy,2012,4586649642
guy,2013,4810684032
guy,2014,4980561740
guy,2015,5199013056
guy,2016,5406061360
guy,2017,5620872504
guy,2018,5798281471
guy,2019,5980502556
guy,2020,6206251644
guy,2021,6440275152
guy,2022,6673146156
guy,2023,6907602000
guy,2024,7141542338
guy,2025,7384646050
guy,2026,7635888645
guy,2027,7890272358
guy,2028,8147117134
guy,2029,8407235920
guy,2030,8669851387
guy,2031,8934469054
guy,2032,9200706479
guy,2033,9467362080
guy,2034,9734903045
guy,2035,10003013632
guy,2036,10270508080
guy,2037,10537155481
guy,2038,10803849370
guy,2039,11070071488
guy,2040,11336888520
hti,1800,457659000
hti,1820,459105000
hti,1850,808556000
hti,1870,1214400000
hti,1900,2237040000
hti,1901,2292184000
hti,1902,2351041000
hti,1903,2410618000
hti,1904,2470915000
hti,1905,2533440000
hti,1906,2598420000
hti,1907,2662470000
hti,1908,2730580000
hti,1909,2799522000
hti,1910,2870883000
hti,1911,2943108000
hti,1912,3018060000
hti,1913,3093676000
hti,1914,3178719000
hti,1915,3264850000
hti,1916,3353756000
hti,1917,3443784000
hti,1918,3538710000
hti,1919,3632771000
hti,1920,3731868000
hti,1921,3819800000
hti,1922,3910533000
hti,1923,4002708000
hti,1924,4099609000
hti,1925,4193532000
hti,1926,4292664000
hti,1927,4395264000
hti,1928,4498613000
hti,1929,4605530000
hti,1930,4713212000
hti,1931,4822598000
hti,1932,4935210000
hti,1933,5051619000
hti,1934,5166823000
hti,1935,5287936000
hti,1936,5410435000
hti,1937,5534320000
hti,1938,5664384000
hti,1939,5793228000
hti,1940,5928405000
hti,1941,6065122000
hti,1942,6201180000
hti,1943,6346032000
hti,1944,6489648000
hti,1945,6637776000
hti,1946,6694821000
hti,1947,6808356000
hti,1948,6876588000
hti,1949,6950740000
hti,1950,7347732837
hti,1951,7461707456
hti,1952,7886768256
hti,1953,7635698760
hti,1954,8263173492
hti,1955,7929803904
hti,1956,8622458040
hti,1957,8107922460
hti,1958,8744509235
hti,1959,8328037932
hti,1960,8864314584
hti,1961,8497079814
hti,1962,9303751568
hti,1963,8686880396
hti,1964,8477070624
hti,1965,8558338280
hti,1966,8495751419
hti,1967,8311338336
hti,1968,8626492470
hti,1969,8886011430
hti,1970,9277998680
hti,1971,9952672008
hti,1972,10389383850
hti,1973,10935844668
hti,1974,11723859270
hti,1975,11562430607
hti,1976,12682241451
hti,1977,12882038544
hti,1978,13661234652
hti,1979,14835554184
hti,1980,16198888576
hti,1981,15868642068
hti,1982,15419096960
hti,1983,15615322521
hti,1984,15715314510
hti,1985,15789731517
hti,1986,15789800192
hti,1987,15685782972
hti,1988,15807799436
hti,1989,15978239130
hti,1990,15973974234
hti,1991,16059954240
hti,1992,13903056113
hti,1993,13624114840
hti,1994,12521722490
hti,1995,13171295368
hti,1996,13734554130
hti,1997,14131114104
hti,1998,14457089789
hti,1999,14849885784
hti,2000,14991073314
hti,2001,14840779528
hti,2002,14805712564
hti,2003,14856428163
hti,2004,14344071138
hti,2005,14600423244
hti,2006,14939118336
hti,2007,15440783971
hti,2008,15578131200
hti,2009,16058984348
hti,2010,15169748946
hti,2011,15995583460
hti,2012,16439797332
hti,2013,17120122752
hti,2014,17570793110
hti,2015,18218569140
hti,2016,18886974143
hti,2017,19587428406
hti,2018,20320536225
hti,2019,21031028370
hti,2020,21785342310
hti,2021,22572958836
hti,2022,23370961660
hti,2023,24201769563
hti,2024,25053066259
hti,2025,25912166724
hti,2026,26814440510
hti,2027,27723946250
hti,2028,28664964800
hti,2029,29625666402
hti,2030,30618693508
hti,2031,31631527338
hti,2032,32663751109
hti,2033,33727929375
hti,2034,34824037017
hti,2035,35938956420
hti,2036,37072300920
hti,2037,38250140436
hti,2038,39445893421
hti,2039,40672449482
hti,2040,41916018688
hnd,1800,85129650
hnd,1801,87750000
hnd,1820,91395000
hnd,1850,347200000
hnd,1870,517524000
hnd,1900,939000000
hnd,1901,971922000
hnd,1902,1005894000
hnd,1903,1040416000
hnd,1904,1077465000
hnd,1905,1113112000
hnd,1906,1151904000
hnd,1907,1193374000
hnd,1908,1233440000
hnd,1909,1276842000
hnd,1910,1320946000
hnd,1911,1365752000
hnd,1912,1414094000
hnd,1913,1463220000
hnd,1914,1500328000
hnd,1915,1540175000
hnd,1916,1578240000
hnd,1917,1619102000
hnd,1918,1658826000
hnd,1919,1702134000
hnd,1920,1745280000
hnd,1921,1762680000
hnd,1922,1914220000
hnd,1923,1900800000
hnd,1924,1772840000
hnd,1925,2137750000
hnd,1926,2154240000
hnd,1927,2362950000
hnd,1928,2654470000
hnd,1929,2624460000
hnd,1930,2793000000
hnd,1931,2848890000
hnd,1932,2549250000
hnd,1933,2388650000
hnd,1934,2311320000
hnd,1935,2204800000
hnd,1936,2241900000
hnd,1937,2139480000
hnd,1938,2261600000
hnd,1939,2321760000
hnd,1940,2477100000
hnd,1941,2468700000
hnd,1942,2253600000
hnd,1943,2254230000
hnd,1944,2303920000
hnd,1945,2833740000
hnd,1946,3045690000
hnd,1947,3237960000
hnd,1948,3302100000
hnd,1949,3342950000
hnd,1950,3579774645
hnd,1951,3751293360
hnd,1952,3885974820
hnd,1953,4188319913
hnd,1954,3943778536
hnd,1955,4037423286
hnd,1956,4349961420
hnd,1957,4537175910
hnd,1958,4663309885
hnd,1959,4766851177
hnd,1960,5050812780
hnd,1961,5167311098
hnd,1962,5449191100
hnd,1963,5628112981
hnd,1964,5888124144
hnd,1965,6350576865
hnd,1966,6661530356
hnd,1967,6965462955
hnd,1968,7300925984
hnd,1969,7277924277
hnd,1970,7449024368
hnd,1971,7675952916
hnd,1972,7885464975
hnd,1973,8196302754
hnd,1974,9301124183
hnd,1975,9497208589
hnd,1976,10448688446
hnd,1977,11512963680
hnd,1978,12604194300
hnd,1979,13141821168
hnd,1980,13117546240
hnd,1981,13310052124
hnd,1982,13015364743
hnd,1983,12861132640
hnd,1984,13289467702
hnd,1985,13780562070
hnd,1986,13802956650
hnd,1987,14531889240
hnd,1988,15184789560
hnd,1989,15704272136
hnd,1990,15670241755
hnd,1991,16181407617
hnd,1992,17087077040
hnd,1993,18154900554
hnd,1994,17916195463
hnd,1995,18643131056
hnd,1996,19316857925
hnd,1997,20278734325
hnd,1998,20870528000
hnd,1999,20475131368
hnd,2000,21657819933
hnd,2001,22247188360
hnd,2002,23079421575
hnd,2003,24130689387
hnd,2004,25630629528
hnd,2005,27186768336
hnd,2006,28969350432
hnd,2007,30761445243
hnd,2008,32066340122
hnd,2009,31289676600
hnd,2010,32454237480
hnd,2011,33694115015
hnd,2012,32684604192
hnd,2013,33529102388
hnd,2014,34688645068
hnd,2015,35832392470
hnd,2016,37067544600
hnd,2017,38398197041
hnd,2018,39765987885
hnd,2019,41162916876
hnd,2020,42543418185
hnd,2021,43951197214
hnd,2022,45432697054
hnd,2023,46960920552
hnd,2024,48536464950
hnd,2025,50159856803
hnd,2026,51821385028
hnd,2027,53551623894
hnd,2028,55320747688
hnd,2029,57149818154
hnd,2030,59039624880
hnd,2031,60979966425
hnd,2032,62981904006
hnd,2033,65057113800
hnd,2034,67184195500
hnd,2035,69385867089
hnd,2036,71662836168
hnd,2037,74004012684
hnd,2038,76421015303
hnd,2039,78913952712
hnd,2040,81494800244
hkg,1800,20140000
hkg,1820,20200000
hkg,1850,35640000
hkg,1870,138990000
hkg,1890,324638000
hkg,1900,537948000
hkg,1913,1029518000
hkg,1914,1085487000
hkg,1915,1144704000
hkg,1916,1207800000
hkg,1917,1274352000
hkg,1918,1344444000
hkg,1919,1418160000
hkg,1920,1496232000
hkg,1921,1460625000
hkg,1922,1508870000
hkg,1923,1598524000
hkg,1924,1685712000
hkg,1925,1776975000
hkg,1926,1761510000
hkg,1927,1820475000
hkg,1928,1914126000
hkg,1929,2020590000
hkg,1930,2139526000
hkg,1931,2215920000
hkg,1932,2406571000
hkg,1933,2496715000
hkg,1934,2585616000
hkg,1935,2679684000
hkg,1936,2776280000
hkg,1937,3648572000
hkg,1938,4263957000
hkg,1939,5110000000
hkg,1940,5282988000
hkg,1941,4912083000
hkg,1946,4963100000
hkg,1947,5680500000
hkg,1948,5922000000
hkg,1949,6193095000
hkg,1950,6674087238
hkg,1951,7114199786
hkg,1952,7712761560
hkg,1953,8403216680
hkg,1954,9160496856
hkg,1955,9952350135
hkg,1956,10766096885
hkg,1957,11600963316
hkg,1958,12489664264
hkg,1959,13461274112
hkg,1960,14566065280
hkg,1961,15813662200
hkg,1962,18704012200
hkg,1963,21906122484
hkg,1964,24128323880
hkg,1965,27676230400
hkg,1966,28393821120
hkg,1967,28395342618
hkg,1968,28825983014
hkg,1969,31685909105
hkg,1970,34023758832
hkg,1971,36119045237
hkg,1972,39820628068
hkg,1973,44606394765
hkg,1974,45591304480
hkg,1975,46173915216
hkg,1976,53833077716
hkg,1977,61297566750
hkg,1978,67537049370
hkg,1979,73523714688
hkg,1980,80882131770
hkg,1981,88025705120
hkg,1982,90466448340
hkg,1983,95381938620
hkg,1984,1.05E+11
hkg,1985,1.06E+11
hkg,1986,1.17E+11
hkg,1987,1.33E+11
hkg,1988,1.45E+11
hkg,1989,1.50E+11
hkg,1990,1.56E+11
hkg,1991,1.66E+11
hkg,1992,1.76E+11
hkg,1993,1.86E+11
hkg,1994,1.95E+11
hkg,1995,1.99E+11
hkg,1996,2.02E+11
hkg,1997,2.16E+11
hkg,1998,2.06E+11
hkg,1999,2.13E+11
hkg,2000,2.31E+11
hkg,2001,2.32E+11
hkg,2002,2.35E+11
hkg,2003,2.42E+11
hkg,2004,2.61E+11
hkg,2005,2.79E+11
hkg,2006,2.97E+11
hkg,2007,3.16E+11
hkg,2008,3.23E+11
hkg,2009,3.17E+11
hkg,2010,3.39E+11
hkg,2011,3.57E+11
hkg,2012,3.62E+11
hkg,2013,3.76E+11
hkg,2014,3.86E+11
hkg,2015,4.00E+11
hkg,2016,4.16E+11
hkg,2017,4.32E+11
hkg,2018,4.48E+11
hkg,2019,4.66E+11
hkg,2020,4.83E+11
hkg,2021,5.01E+11
hkg,2022,5.20E+11
hkg,2023,5.39E+11
hkg,2024,5.59E+11
hkg,2025,5.80E+11
hkg,2026,6.01E+11
hkg,2027,6.22E+11
hkg,2028,6.44E+11
hkg,2029,6.66E+11
hkg,2030,6.89E+11
hkg,2031,7.12E+11
hkg,2032,7.36E+11
hkg,2033,7.60E+11
hkg,2034,7.84E+11
hkg,2035,8.09E+11
hkg,2036,8.34E+11
hkg,2037,8.60E+11
hkg,2038,8.86E+11
hkg,2039,9.13E+11
hkg,2040,9.40E+11
hun,1800,4371213979
hun,1820,5194938000
hun,1850,8169863000
hun,1870,10940533000
hun,1890,16568244000
hun,1900,20404601000
hun,1910,26058396000
hun,1913,28631680000
hun,1920,24804000000
hun,1921,26094250000
hun,1922,27420552000
hun,1923,28793479000
hun,1924,30178512000
hun,1925,36673281000
hun,1926,35535537000
hun,1927,37485036000
hun,1928,41211240000
hun,1929,43000830000
hun,1930,42492537000
hun,1931,40832363000
hun,1932,40121095000
hun,1933,44160368000
hun,1934,44835813000
hun,1935,47512680000
hun,1936,51109900000
hun,1937,50389031000
hun,1938,53388608000
hun,1939,57880971000
hun,1940,54328950000
hun,1941,55064192000
hun,1942,58245804000
hun,1943,52450310000
hun,1944,47266569000
hun,1945,40238016000
hun,1946,36113748000
hun,1947,37596139000
hun,1948,47328544000
hun,1949,51448500000
hun,1950,55027201639
hun,1951,61031217991
hun,1952,63642925269
hun,1953,65152440064
hun,1954,67513875598
hun,1955,73509138255
hun,1956,70215444750
hun,1957,77198951750
hun,1958,82604568755
hun,1959,86040986095
hun,1960,90711995244
hun,1961,95486963935
hun,1962,99795541017
hun,1963,1.06E+11
hun,1964,1.12E+11
hun,1965,1.13E+11
hun,1966,1.20E+11
hun,1967,1.27E+11
hun,1968,1.29E+11
hun,1969,1.33E+11
hun,1970,1.33E+11
hun,1971,1.39E+11
hun,1972,1.43E+11
hun,1973,1.50E+11
hun,1974,1.54E+11
hun,1975,1.58E+11
hun,1976,1.58E+11
hun,1977,1.68E+11
hun,1978,1.73E+11
hun,1979,1.73E+11
hun,1980,1.75E+11
hun,1981,1.76E+11
hun,1982,1.83E+11
hun,1983,1.81E+11
hun,1984,1.85E+11
hun,1985,1.80E+11
hun,1986,1.84E+11
hun,1987,1.86E+11
hun,1988,1.92E+11
hun,1989,1.88E+11
hun,1990,1.76E+11
hun,1991,1.55E+11
hun,1992,1.50E+11
hun,1993,1.49E+11
hun,1994,1.54E+11
hun,1995,1.56E+11
hun,1996,1.56E+11
hun,1997,1.61E+11
hun,1998,1.68E+11
hun,1999,1.73E+11
hun,2000,1.81E+11
hun,2001,1.88E+11
hun,2002,1.96E+11
hun,2003,2.03E+11
hun,2004,2.13E+11
hun,2005,2.22E+11
hun,2006,2.31E+11
hun,2007,2.32E+11
hun,2008,2.34E+11
hun,2009,2.18E+11
hun,2010,2.20E+11
hun,2011,2.24E+11
hun,2012,2.22E+11
hun,2013,2.26E+11
hun,2014,2.34E+11
hun,2015,2.40E+11
hun,2016,2.45E+11
hun,2017,2.50E+11
hun,2018,2.56E+11
hun,2019,2.61E+11
hun,2020,2.67E+11
hun,2021,2.73E+11
hun,2022,2.79E+11
hun,2023,2.85E+11
hun,2024,2.91E+11
hun,2025,2.97E+11
hun,2026,3.04E+11
hun,2027,3.10E+11
hun,2028,3.17E+11
hun,2029,3.24E+11
hun,2030,3.31E+11
hun,2031,3.38E+11
hun,2032,3.45E+11
hun,2033,3.52E+11
hun,2034,3.60E+11
hun,2035,3.67E+11
hun,2036,3.75E+11
hun,2037,3.83E+11
hun,2038,3.92E+11
hun,2039,4.00E+11
hun,2040,4.09E+11
isl,1800,56882328
isl,1820,57066612
isl,1950,1239792660
isl,1951,1213154800
isl,1952,1202117280
isl,1953,1385876012
isl,1954,1517305216
isl,1955,1666605096
isl,1956,1708888275
isl,1957,1701011965
isl,1958,1839822288
isl,1959,1873669250
isl,1960,1934746014
isl,1961,1938520276
isl,1962,2100798117
isl,1963,2316287124
isl,1964,2544040600
isl,1965,2721216000
isl,1966,2951424928
isl,1967,2902509596
isl,1968,2740402296
isl,1969,2819056698
isl,1970,3048656637
isl,1971,3451222027
isl,1972,3651889186
isl,1973,3904676280
isl,1974,4120719655
isl,1975,4147603713
isl,1976,4400354280
isl,1977,4796562754
isl,1978,5077791264
isl,1979,5316786075
isl,1980,5608172800
isl,1981,5835504416
isl,1982,5934349605
isl,1983,5800765434
isl,1984,6050981196
isl,1985,6275623806
isl,1986,6683870996
isl,1987,7240963395
isl,1988,7181358280
isl,1989,7219632591
isl,1990,7303896138
isl,1991,7276053648
isl,1992,7010809737
isl,1993,7098853230
isl,1994,7361556201
isl,1995,7401383738
isl,1996,7789961841
isl,1997,8187535524
isl,1998,8709488408
isl,1999,9053943963
isl,2000,9448374790
isl,2001,9770176776
isl,2002,9822891316
isl,2003,10122377112
isl,2004,10982375928
isl,2005,11605025244
isl,2006,11985616180
isl,2007,13023103158
isl,2008,13139307804
isl,2009,12615093597
isl,2010,12424158024
isl,2011,12851056554
isl,2012,13106978250
isl,2013,13597892168
isl,2014,13840415547
isl,2015,14312352600
isl,2016,14711355984
isl,2017,15138018578
isl,2018,15583332030
