alternative_gdp_per_capita_ppp_pwt_8_0,geo,time
3748,alb,1970
3803,alb,1971
3863,alb,1972
3924,alb,1973
3989,alb,1974
4059,alb,1975
4128,alb,1976
4200,alb,1977
4284,alb,1978
4352,alb,1979
4432,alb,1980
4557,alb,1981
4578,alb,1982
4582,alb,1983
4377,alb,1984
4325,alb,1985
4468,alb,1986
4321,alb,1987
4108,alb,1988
4451,alb,1989
4515,alb,1990
2547,alb,1991
1930,alb,1992
2490,alb,1993
3190,alb,1994
3521,alb,1995
4157,alb,1996
3756,alb,1997
3769,alb,1998
4341,alb,1999
4453,alb,2000
4597,alb,2001
4621,alb,2002
4885,alb,2003
5193,alb,2004
5371,alb,2005
5754,alb,2006
6117,alb,2007
6760,alb,2008
7177,alb,2009
7315,alb,2010
7365,alb,2011
2396,ago,1970
2488,ago,1971
2441,ago,1972
2580,ago,1973
2604,ago,1974
2400,ago,1975
2217,ago,1976
2187,ago,1977
2015,ago,1978
1981,ago,1979
1890,ago,1980
1808,ago,1981
1759,ago,1982
1747,ago,1983
1874,ago,1984
1781,ago,1985
1746,ago,1986
1956,ago,1987
1856,ago,1988
1853,ago,1989
1899,ago,1990
2030,ago,1991
2155,ago,1992
1514,ago,1993
1664,ago,1994
1869,ago,1995
2208,ago,1996
2176,ago,1997
1924,ago,1998
2285,ago,1999
1738,ago,2000
1621,ago,2001
1886,ago,2002
1878,ago,2003
2002,ago,2004
2411,ago,2005
2916,ago,2006
3317,ago,2007
3741,ago,2008
3194,ago,2009
3991,ago,2010
4214,ago,2011
4329,atg,1970
4587,atg,1971
4859,atg,1972
5214,atg,1973
5348,atg,1974
4988,atg,1975
4535,atg,1976
4857,atg,1977
4894,atg,1978
5636,atg,1979
5736,atg,1980
5912,atg,1981
6178,atg,1982
7199,atg,1983
7375,atg,1984
7933,atg,1985
8648,atg,1986
9191,atg,1987
10830,atg,1988
11430,atg,1989
12010,atg,1990
11960,atg,1991
12170,atg,1992
12760,atg,1993
13110,atg,1994
12140,atg,1995
12370,atg,1996
12700,atg,1997
13130,atg,1998
13400,atg,1999
13380,atg,2000
13300,atg,2001
13770,atg,2002
13630,atg,2003
14050,atg,2004
14030,atg,2005
14700,atg,2006
16050,atg,2007
16470,atg,2008
14900,atg,2009
13320,atg,2010
12910,atg,2011
2146,arg,1950
2208,arg,1951
1961,arg,1952
1996,arg,1953
2048,arg,1954
2198,arg,1955
2215,arg,1956
2277,arg,1957
2403,arg,1958
2251,arg,1959
2383,arg,1960
2451,arg,1961
2302,arg,1962
2258,arg,1963
2380,arg,1964
2685,arg,1965
2626,arg,1966
2705,arg,1967
2746,arg,1968
2942,arg,1969
2951,arg,1970
3061,arg,1971
3075,arg,1972
3184,arg,1973
3254,arg,1974
3133,arg,1975
3072,arg,1976
3152,arg,1977
3010,arg,1978
3240,arg,1979
3372,arg,1980
3304,arg,1981
3298,arg,1982
3559,arg,1983
3733,arg,1984
3525,arg,1985
3976,arg,1986
4203,arg,1987
4377,arg,1988
4230,arg,1989
4604,arg,1990
5413,arg,1991
6309,arg,1992
7167,arg,1993
8306,arg,1994
9078,arg,1995
11680,arg,1996
11780,arg,1997
11560,arg,1998
10590,arg,1999
10180,arg,2000
9364,arg,2001
8663,arg,2002
9014,arg,2003
9437,arg,2004
9957,arg,2005
10770,arg,2006
11600,arg,2007
12430,arg,2008
12370,arg,2009
13360,arg,2010
14510,arg,2011
3901,arm,1990
4438,arm,1991
2872,arm,1992
2316,arm,1993
2397,arm,1994
2397,arm,1995
2567,arm,1996
2448,arm,1997
2493,arm,1998
2508,arm,1999
2604,arm,2000
2831,arm,2001
3159,arm,2002
3548,arm,2003
3883,arm,2004
4359,arm,2005
4850,arm,2006
5447,arm,2007
5613,arm,2008
4835,arm,2009
5002,arm,2010
5235,arm,2011
11640,aus,1950
10520,aus,1951
10200,aus,1952
11040,aus,1953
11470,aus,1954
11600,aus,1955
11620,aus,1956
11360,aus,1957
11830,aus,1958
12430,aus,1959
12290,aus,1960
12370,aus,1961
12830,aus,1962
13670,aus,1963
13970,aus,1964
13950,aus,1965
14590,aus,1966
14910,aus,1967
15780,aus,1968
16600,aus,1969
16750,aus,1970
16970,aus,1971
17490,aus,1972
18650,aus,1973
17860,aus,1974
17680,aus,1975
18180,aus,1976
18100,aus,1977
18840,aus,1978
19300,aus,1979
19710,aus,1980
20400,aus,1981
19630,aus,1982
20480,aus,1983
21000,aus,1984
21280,aus,1985
21370,aus,1986
22680,aus,1987
23980,aus,1988
24620,aus,1989
24050,aus,1990
23830,aus,1991
24500,aus,1992
25260,aus,1993
26380,aus,1994
27460,aus,1995
28410,aus,1996
29470,aus,1997
30440,aus,1998
31650,aus,1999
31810,aus,2000
32640,aus,2001
33290,aus,2002
34280,aus,2003
34900,aus,2004
35510,aus,2005
36070,aus,2006
36530,aus,2007
36210,aus,2008
36080,aus,2009
37580,aus,2010
38500,aus,2011
4836,aut,1950
5014,aut,1951
5253,aut,1952
5512,aut,1953
5872,aut,1954
6447,aut,1955
6959,aut,1956
7302,aut,1957
7621,aut,1958
7891,aut,1959
8441,aut,1960
8886,aut,1961
9093,aut,1962
9445,aut,1963
9846,aut,1964
10120,aut,1965
10550,aut,1966
10800,aut,1967
11240,aut,1968
11740,aut,1969
12410,aut,1970
12990,aut,1971
13770,aut,1972
14510,aut,1973
14800,aut,1974
14860,aut,1975
15280,aut,1976
15900,aut,1977
15910,aut,1978
16540,aut,1979
16630,aut,1980
16460,aut,1981
16590,aut,1982
16960,aut,1983
16920,aut,1984
17240,aut,1985
18080,aut,1986
18820,aut,1987
19920,aut,1988
21140,aut,1989
22480,aut,1990
23710,aut,1991
24540,aut,1992
24950,aut,1993
26140,aut,1994
27470,aut,1995
27990,aut,1996
28970,aut,1997
30630,aut,1998
31810,aut,1999
32910,aut,2000
32190,aut,2001
32790,aut,2002
32630,aut,2003
33370,aut,2004
33230,aut,2005
34700,aut,2006
35830,aut,2007
36410,aut,2008
35430,aut,2009
36640,aut,2010
37280,aut,2011
6497,aze,1990
7837,aze,1991
5377,aze,1992
4381,aze,1993
3129,aze,1994
2098,aze,1995
2029,aze,1996
2049,aze,1997
1973,aze,1998
2127,aze,1999
2528,aze,2000
2782,aze,2001
2772,aze,2002
2894,aze,2003
3067,aze,2004
4327,aze,2005
5997,aze,2006
7696,aze,2007
9446,aze,2008
7876,aze,2009
8923,aze,2010
9317,aze,2011
12050,bhs,1970
11810,bhs,1971
11370,bhs,1972
11820,bhs,1973
9332,bhs,1974
8716,bhs,1975
9223,bhs,1976
10690,bhs,1977
12250,bhs,1978
16980,bhs,1979
16740,bhs,1980
15380,bhs,1981
14050,bhs,1982
12940,bhs,1983
15460,bhs,1984
17070,bhs,1985
17490,bhs,1986
17470,bhs,1987
17780,bhs,1988
18940,bhs,1989
18700,bhs,1990
17240,bhs,1991
16660,bhs,1992
16390,bhs,1993
16920,bhs,1994
17330,bhs,1995
19880,bhs,1996
20710,bhs,1997
22630,bhs,1998
24360,bhs,1999
24840,bhs,2000
24070,bhs,2001
25910,bhs,2002
24670,bhs,2003
23720,bhs,2004
24530,bhs,2005
23840,bhs,2006
24350,bhs,2007
23040,bhs,2008
20780,bhs,2009
20280,bhs,2010
19370,bhs,2011
13390,bhr,1970
13280,bhr,1971
14390,bhr,1972
15120,bhr,1973
15390,bhr,1974
14090,bhr,1975
17210,bhr,1976
16940,bhr,1977
15220,bhr,1978
16700,bhr,1979
18580,bhr,1980
17290,bhr,1981
15920,bhr,1982
15680,bhr,1983
16720,bhr,1984
13030,bhr,1985
11950,bhr,1986
11430,bhr,1987
12570,bhr,1988
13000,bhr,1989
14100,bhr,1990
13610,bhr,1991
14160,bhr,1992
13890,bhr,1993
14540,bhr,1994
13430,bhr,1995
12850,bhr,1996
12580,bhr,1997
11900,bhr,1998
12660,bhr,1999
15800,bhr,2000
15870,bhr,2001
18300,bhr,2002
21600,bhr,2003
24660,bhr,2004
28660,bhr,2005
30310,bhr,2006
29680,bhr,2007
26660,bhr,2008
22350,bhr,2009
22030,bhr,2010
20680,bhr,2011
1250,bgd,1959
1323,bgd,1960
1296,bgd,1961
1349,bgd,1962
1403,bgd,1963
1370,bgd,1964
1329,bgd,1965
1324,bgd,1966
1264,bgd,1967
1273,bgd,1968
1300,bgd,1969
1365,bgd,1970
1317,bgd,1971
1236,bgd,1972
1027,bgd,1973
1018,bgd,1974
963.8,bgd,1975
1065,bgd,1976
1087,bgd,1977
1086,bgd,1978
1122,bgd,1979
1085,bgd,1980
1079,bgd,1981
1046,bgd,1982
1046,bgd,1983
1115,bgd,1984
1128,bgd,1985
1129,bgd,1986
1113,bgd,1987
1122,bgd,1988
1218,bgd,1989
1234,bgd,1990
1264,bgd,1991
1268,bgd,1992
1281,bgd,1993
1316,bgd,1994
1339,bgd,1995
1343,bgd,1996
1285,bgd,1997
1245,bgd,1998
1193,bgd,1999
1167,bgd,2000
1159,bgd,2001
1171,bgd,2002
1173,bgd,2003
1179,bgd,2004
1192,bgd,2005
1242,bgd,2006
1314,bgd,2007
1360,bgd,2008
1421,bgd,2009
1489,bgd,2010
1554,bgd,2011
7672,brb,1960
7961,brb,1961
8285,brb,1962
8722,brb,1963
8427,brb,1964
8449,brb,1965
8834,brb,1966
9896,brb,1967
10060,brb,1968
11340,brb,1969
12540,brb,1970
13030,brb,1971
12920,brb,1972
13430,brb,1973
12630,brb,1974
13830,brb,1975
10810,brb,1976
10970,brb,1977
10760,brb,1978
11310,brb,1979
11650,brb,1980
11320,brb,1981
10800,brb,1982
10860,brb,1983
11270,brb,1984
11260,brb,1985
12330,brb,1986
13360,brb,1987
13890,brb,1988
15200,brb,1989
15010,brb,1990
15170,brb,1991
15180,brb,1992
15850,brb,1993
16700,brb,1994
17140,brb,1995
19310,brb,1996
20760,brb,1997
20960,brb,1998
22030,brb,1999
22870,brb,2000
21530,brb,2001
21370,brb,2002
22310,brb,2003
22310,brb,2004
24090,brb,2005
25180,brb,2006
25500,brb,2007
23590,brb,2008
23160,brb,2009
21410,brb,2010
20640,brb,2011
11830,blr,1990
11680,blr,1991
9826,blr,1992
7739,blr,1993
6865,blr,1994
6597,blr,1995
6822,blr,1996
6878,blr,1997
7011,blr,1998
7003,blr,1999
7164,blr,2000
7437,blr,2001
7603,blr,2002
7818,blr,2003
8331,blr,2004
9107,blr,2005
10240,blr,2006
11310,blr,2007
13040,blr,2008
12620,blr,2009
13600,blr,2010
15350,blr,2011
7192,bel,1950
7674,bel,1951
7792,bel,1952
7749,bel,1953
8036,bel,1954
8489,bel,1955
8811,bel,1956
8819,bel,1957
8737,bel,1958
8792,bel,1959
9338,bel,1960
9698,bel,1961
10160,bel,1962
10430,bel,1963
11090,bel,1964
11460,bel,1965
11740,bel,1966
12130,bel,1967
12590,bel,1968
13450,bel,1969
14250,bel,1970
14670,bel,1971
15570,bel,1972
16700,bel,1973
17210,bel,1974
16830,bel,1975
17880,bel,1976
18210,bel,1977
18890,bel,1978
19540,bel,1979
20260,bel,1980
18990,bel,1981
18400,bel,1982
17860,bel,1983
17900,bel,1984
17740,bel,1985
18680,bel,1986
19440,bel,1987
20960,bel,1988
22170,bel,1989
23040,bel,1990
23490,bel,1991
24230,bel,1992
24360,bel,1993
25270,bel,1994
26120,bel,1995
26170,bel,1996
27690,bel,1997
28590,bel,1998
29680,bel,1999
31590,bel,2000
31740,bel,2001
32460,bel,2002
31520,bel,2003
31760,bel,2004
31680,bel,2005
32450,bel,2006
33660,bel,2007
34300,bel,2008
33670,bel,2009
35220,bel,2010
35450,bel,2011
3510,blz,1970
3727,blz,1971
3831,blz,1972
3563,blz,1973
4223,blz,1974
4002,blz,1975
3383,blz,1976
3676,blz,1977
3716,blz,1978
3949,blz,1979
4489,blz,1980
3569,blz,1981
3583,blz,1982
3499,blz,1983
3475,blz,1984
3843,blz,1985
4145,blz,1986
4496,blz,1987
4656,blz,1988
4944,blz,1989
5485,blz,1990
5010,blz,1991
5191,blz,1992
5583,blz,1993
5964,blz,1994
6356,blz,1995
5712,blz,1996
5622,blz,1997
5729,blz,1998
5790,blz,1999
6154,blz,2000
6441,blz,2001
6724,blz,2002
6948,blz,2003
7005,blz,2004
7054,blz,2005
7131,blz,2006
7294,blz,2007
7052,blz,2008
7092,blz,2009
7313,blz,2010
7367,blz,2011
921.7,ben,1959
963.6,ben,1960
954.5,ben,1961
899.3,ben,1962
919.2,ben,1963
938.1,ben,1964
982.3,ben,1965
976.3,ben,1966
996,ben,1967
1063,ben,1968
1077,ben,1969
1154,ben,1970
1156,ben,1971
1206,ben,1972
1247,ben,1973
1254,ben,1974
1116,ben,1975
1105,ben,1976
1127,ben,1977
1080,ben,1978
1103,ben,1979
1175,ben,1980
1211,ben,1981
1238,ben,1982
1272,ben,1983
1365,ben,1984
1385,ben,1985
1321,ben,1986
1199,ben,1987
1163,ben,1988
1058,ben,1989
1045,ben,1990
1053,ben,1991
1035,ben,1992
1032,ben,1993
968,ben,1994
1026,ben,1995
1068,ben,1996
1097,ben,1997
1101,ben,1998
1136,ben,1999
1174,ben,2000
1174,ben,2001
1187,ben,2002
1222,ben,2003
1229,ben,2004
1206,ben,2005
1226,ben,2006
1233,ben,2007
1253,ben,2008
1241,ben,2009
1223,ben,2010
1232,ben,2011
18520,bmu,1970
18990,bmu,1971
19150,bmu,1972
19220,bmu,1973
19170,bmu,1974
19700,bmu,1975
21540,bmu,1976
21890,bmu,1977
22000,bmu,1978
22980,bmu,1979
23830,bmu,1980
23390,bmu,1981
23920,bmu,1982
24860,bmu,1983
24500,bmu,1984
25760,bmu,1985
27370,bmu,1986
28280,bmu,1987
28230,bmu,1988
28280,bmu,1989
27540,bmu,1990
27150,bmu,1991
26610,bmu,1992
27510,bmu,1993
27900,bmu,1994
29130,bmu,1995
30280,bmu,1996
30940,bmu,1997
31520,bmu,1998
32320,bmu,1999
33070,bmu,2000
36050,bmu,2001
36510,bmu,2002
37330,bmu,2003
37860,bmu,2004
38330,bmu,2005
40370,bmu,2006
41520,bmu,2007
41750,bmu,2008
39630,bmu,2009
38780,bmu,2010
38920,bmu,2011
1084,btn,1970
1073,btn,1971
1046,btn,1972
1023,btn,1973
1030,btn,1974
957.4,btn,1975
1010,btn,1976
1047,btn,1977
1087,btn,1978
1114,btn,1979
1098,btn,1980
1226,btn,1981
1261,btn,1982
1400,btn,1983
1385,btn,1984
1411,btn,1985
1486,btn,1986
1643,btn,1987
1599,btn,1988
1685,btn,1989
1784,btn,1990
1789,btn,1991
1859,btn,1992
2020,btn,1993
2150,btn,1994
2364,btn,1995
2485,btn,1996
2607,btn,1997
2675,btn,1998
2874,btn,1999
3048,btn,2000
3190,btn,2001
3505,btn,2002
3590,btn,2003
3707,btn,2004
3978,btn,2005
3782,btn,2006
4327,btn,2007
4406,btn,2008
4680,btn,2009
4797,btn,2010
4607,btn,2011
1583,bol,1950
1764,bol,1951
1711,bol,1952
1449,bol,1953
1460,bol,1954
1553,bol,1955
1408,bol,1956
1339,bol,1957
1327,bol,1958
1314,bol,1959
1360,bol,1960
1405,bol,1961
1413,bol,1962
1471,bol,1963
1555,bol,1964
1685,bol,1965
1741,bol,1966
1791,bol,1967
1569,bol,1968
1596,bol,1969
1629,bol,1970
1681,bol,1971
1669,bol,1972
1730,bol,1973
1961,bol,1974
1858,bol,1975
1934,bol,1976
1992,bol,1977
1895,bol,1978
1961,bol,1979
1972,bol,1980
2015,bol,1981
2004,bol,1982
1937,bol,1983
2031,bol,1984
2106,bol,1985
2008,bol,1986
2029,bol,1987
1854,bol,1988
1943,bol,1989
2030,bol,1990
2083,bol,1991
2126,bol,1992
2220,bol,1993
2387,bol,1994
2587,bol,1995
2785,bol,1996
2799,bol,1997
2816,bol,1998
2807,bol,1999
2814,bol,2000
2845,bol,2001
2893,bol,2002
3020,bol,2003
3205,bol,2004
3311,bol,2005
3549,bol,2006
3598,bol,2007
3795,bol,2008
3709,bol,2009
3970,bol,2010
4167,bol,2011
1139,bih,1990
1069,bih,1991
1068,bih,1992
1111,bih,1993
1307,bih,1994
1695,bih,1995
2496,bih,1996
3598,bih,1997
4637,bih,1998
5108,bih,1999
4940,bih,2000
4991,bih,2001
5141,bih,2002
5264,bih,2003
5392,bih,2004
5696,bih,2005
6311,bih,2006
6910,bih,2007
7368,bih,2008
7402,bih,2009
7577,bih,2010
7581,bih,2011
382.8,bwa,1960
402.8,bwa,1961
426.4,bwa,1962
442.3,bwa,1963
467.3,bwa,1964
436.4,bwa,1965
453.5,bwa,1966
513.6,bwa,1967
595.5,bwa,1968
589.9,bwa,1969
706.1,bwa,1970
854,bwa,1971
1029,bwa,1972
1216,bwa,1973
1288,bwa,1974
1349,bwa,1975
1455,bwa,1976
1530,bwa,1977
1555,bwa,1978
1721,bwa,1979
1988,bwa,1980
2115,bwa,1981
2055,bwa,1982
2171,bwa,1983
2464,bwa,1984
2929,bwa,1985
3545,bwa,1986
3871,bwa,1987
4413,bwa,1988
5558,bwa,1989
5717,bwa,1990
5903,bwa,1991
5846,bwa,1992
5973,bwa,1993
6223,bwa,1994
6601,bwa,1995
7362,bwa,1996
7546,bwa,1997
7783,bwa,1998
8659,bwa,1999
8129,bwa,2000
9424,bwa,2001
9396,bwa,2002
8849,bwa,2003
9688,bwa,2004
9093,bwa,2005
10500,bwa,2006
11150,bwa,2007
12880,bwa,2008
9755,bwa,2009
11420,bwa,2010
11810,bwa,2011
1411,bra,1950
1433,bra,1951
1523,bra,1952
1521,bra,1953
1610,bra,1954
1678,bra,1955
1686,bra,1956
1779,bra,1957
1826,bra,1958
1855,bra,1959
1982,bra,1960
2172,bra,1961
2245,bra,1962
2325,bra,1963
2378,bra,1964
2473,bra,1965
2503,bra,1966
2632,bra,1967
2818,bra,1968
2797,bra,1969
3116,bra,1970
3391,bra,1971
3715,bra,1972
4150,bra,1973
4290,bra,1974
4392,bra,1975
4706,bra,1976
4755,bra,1977
4789,bra,1978
4953,bra,1979
4880,bra,1980
4834,bra,1981
4851,bra,1982
4669,bra,1983
4839,bra,1984
4979,bra,1985
5512,bra,1986
5600,bra,1987
5594,bra,1988
5559,bra,1989
5297,bra,1990
5536,bra,1991
5662,bra,1992
5991,bra,1993
6623,bra,1994
7594,bra,1995
9020,bra,1996
8572,bra,1997
8067,bra,1998
7580,bra,1999
7528,bra,2000
7330,bra,2001
7302,bra,2002
7158,bra,2003
7424,bra,2004
7439,bra,2005
7719,bra,2006
8131,bra,2007
8526,bra,2008
8402,bra,2009
9002,bra,2010
9295,bra,2011
54550,brn,1970
56880,brn,1971
60290,brn,1972
64160,brn,1973
65400,brn,1974
66810,brn,1975
81930,brn,1976
87510,brn,1977
95100,brn,1978
113300,brn,1979
92360,brn,1980
81300,brn,1981
84720,brn,1982
77340,brn,1983
70770,brn,1984
68960,brn,1985
41940,brn,1986
45370,brn,1987
38170,brn,1988
41540,brn,1989
42990,brn,1990
40770,brn,1991
40930,brn,1992
37300,brn,1993
34300,brn,1994
32210,brn,1995
39610,brn,1996
35020,brn,1997
30010,brn,1998
33860,brn,1999
41300,brn,2000
39430,brn,2001
39700,brn,2002
42510,brn,2003
47670,brn,2004
55940,brn,2005
63610,brn,2006
60840,brn,2007
70710,brn,2008
53740,brn,2009
56900,brn,2010
67540,brn,2011
3024,bgr,1970
3213,bgr,1971
3439,bgr,1972
3700,bgr,1973
3958,bgr,1974
4287,bgr,1975
4555,bgr,1976
4814,bgr,1977
5069,bgr,1978
5425,bgr,1979
5642,bgr,1980
5942,bgr,1981
6209,bgr,1982
6524,bgr,1983
6678,bgr,1984
7018,bgr,1985
7215,bgr,1986
7627,bgr,1987
8376,bgr,1988
8185,bgr,1989
7646,bgr,1990
8844,bgr,1991
7484,bgr,1992
6903,bgr,1993
6962,bgr,1994
7096,bgr,1995
6338,bgr,1996
6014,bgr,1997
6600,bgr,1998
6890,bgr,1999
7372,bgr,2000
7670,bgr,2001
8233,bgr,2002
8441,bgr,2003
8841,bgr,2004
9007,bgr,2005
9805,bgr,2006
10850,bgr,2007
11830,bgr,2008
12010,bgr,2009
12560,bgr,2010
12910,bgr,2011
407.9,bfa,1959
449.6,bfa,1960
439.2,bfa,1961
471.7,bfa,1962
453.7,bfa,1963
473.9,bfa,1964
473.2,bfa,1965
472.9,bfa,1966
508.3,bfa,1967
521.5,bfa,1968
527,bfa,1969
503.8,bfa,1970
505.8,bfa,1971
570.9,bfa,1972
536.6,bfa,1973
560.5,bfa,1974
547.2,bfa,1975
538.9,bfa,1976
565.2,bfa,1977
610.7,bfa,1978
653.1,bfa,1979
628,bfa,1980
646.6,bfa,1981
627.9,bfa,1982
572,bfa,1983
565.4,bfa,1984
625.7,bfa,1985
646.9,bfa,1986
625.8,bfa,1987
648.6,bfa,1988
639.4,bfa,1989
624.8,bfa,1990
658,bfa,1991
636.4,bfa,1992
637.8,bfa,1993
598.8,bfa,1994
606.5,bfa,1995
651.6,bfa,1996
675.7,bfa,1997
716.7,bfa,1998
736.5,bfa,1999
721.1,bfa,2000
746.4,bfa,2001
760.4,bfa,2002
799.4,bfa,2003
814.4,bfa,2004
850.9,bfa,2005
874.8,bfa,2006
879.8,bfa,2007
907.8,bfa,2008
926.3,bfa,2009
1022,bfa,2010
1052,bfa,2011
470.1,bdi,1960
394.5,bdi,1961
419.5,bdi,1962
431.7,bdi,1963
437,bdi,1964
442.6,bdi,1965
436.7,bdi,1966
479,bdi,1967
470.3,bdi,1968
441.5,bdi,1969
558,bdi,1970
564,bdi,1971
502.7,bdi,1972
547.7,bdi,1973
541.8,bdi,1974
498.9,bdi,1975
589.3,bdi,1976
673.1,bdi,1977
615.2,bdi,1978
607.4,bdi,1979
602,bdi,1980
628.3,bdi,1981
575.3,bdi,1982
580.7,bdi,1983
586.2,bdi,1984
628.2,bdi,1985
655.1,bdi,1986
626.8,bdi,1987
581.4,bdi,1988
610.1,bdi,1989
570.8,bdi,1990
544.9,bdi,1991
496,bdi,1992
474.8,bdi,1993
458.3,bdi,1994
418.6,bdi,1995
408.6,bdi,1996
506.1,bdi,1997
478.3,bdi,1998
466.5,bdi,1999
447.6,bdi,2000
452.3,bdi,2001
448.5,bdi,2002
455.7,bdi,2003
473.4,bdi,2004
435.9,bdi,2005
433.8,bdi,2006
430.3,bdi,2007
534.9,bdi,2008
462.8,bdi,2009
471.2,bdi,2010
490.1,bdi,2011
1299,khm,1970
1217,khm,1971
1138,khm,1972
917.3,khm,1973
869.8,khm,1974
865.4,khm,1975
881.1,khm,1976
770.8,khm,1977
792.1,khm,1978
703.3,khm,1979
662.7,khm,1980
648.8,khm,1981
624.8,khm,1982
623.8,khm,1983
623.6,khm,1984
620.8,khm,1985
624.5,khm,1986
725.7,khm,1987
783.5,khm,1988
808.7,khm,1989
785.1,khm,1990
832.2,khm,1991
864.2,khm,1992
791.7,khm,1993
833.4,khm,1994
887.6,khm,1995
837.4,khm,1996
877.6,khm,1997
877.6,khm,1998
972.7,khm,1999
1023,khm,2000
1090,khm,2001
1186,khm,2002
1265,khm,2003
1362,khm,2004
1513,khm,2005
1657,khm,2006
1825,khm,2007
2051,khm,2008
2107,khm,2009
2183,khm,2010
2348,khm,2011
1117,cmr,1960
1143,cmr,1961
1115,cmr,1962
1163,cmr,1963
1186,cmr,1964
1218,cmr,1965
1242,cmr,1966
1101,cmr,1967
1150,cmr,1968
1208,cmr,1969
1234,cmr,1970
1293,cmr,1971
1384,cmr,1972
1397,cmr,1973
1403,cmr,1974
1525,cmr,1975
1457,cmr,1976
1599,cmr,1977
1858,cmr,1978
1879,cmr,1979
1815,cmr,1980
2002,cmr,1981
2196,cmr,1982
2437,cmr,1983
2680,cmr,1984
2739,cmr,1985
2452,cmr,1986
2287,cmr,1987
2163,cmr,1988
2128,cmr,1989
2120,cmr,1990
2024,cmr,1991
1906,cmr,1992
1813,cmr,1993
1820,cmr,1994
1875,cmr,1995
1949,cmr,1996
1913,cmr,1997
1906,cmr,1998
1897,cmr,1999
1870,cmr,2000
1802,cmr,2001
1778,cmr,2002
1802,cmr,2003
1774,cmr,2004
1726,cmr,2005
1801,cmr,2006
1796,cmr,2007
1772,cmr,2008
1791,cmr,2009
1830,cmr,2010
1858,cmr,2011
9711,can,1950
9849,can,1951
10440,can,1952
10680,can,1953
10310,can,1954
11000,can,1955
11660,can,1956
11480,can,1957
11390,can,1958
11640,can,1959
11760,can,1960
11930,can,1961
12450,can,1962
12820,can,1963
13460,can,1964
14110,can,1965
14760,can,1966
14920,can,1967
15370,can,1968
15920,can,1969
16060,can,1970
16640,can,1971
17410,can,1972
18680,can,1973
19530,can,1974
19480,can,1975
20460,can,1976
20680,can,1977
21060,can,1978
21900,can,1979
22110,can,1980
22440,can,1981
21380,can,1982
21980,can,1983
23180,can,1984
24160,can,1985
24410,can,1986
25540,can,1987
26780,can,1988
27430,can,1989
26970,can,1990
25940,can,1991
25830,can,1992
26180,can,1993
27410,can,1994
28410,can,1995
28800,can,1996
29860,can,1997
30280,can,1998
31870,can,1999
33490,can,2000
33080,can,2001
32960,can,2002
33610,can,2003
34540,can,2004
35400,can,2005
35550,can,2006
35710,can,2007
35580,can,2008
33020,can,2009
34390,can,2010
35340,can,2011
709.5,cpv,1960
834.2,cpv,1961
679.1,cpv,1962
532.5,cpv,1963
556.8,cpv,1964
570.6,cpv,1965
705.4,cpv,1966
742.5,cpv,1967
816.1,cpv,1968
870.7,cpv,1969
965.6,cpv,1970
985.4,cpv,1971
976.2,cpv,1972
963.4,cpv,1973
956.2,cpv,1974
781,cpv,1975
796,cpv,1976
768.9,cpv,1977
855.4,cpv,1978
892,cpv,1979
943.5,cpv,1980
979.6,cpv,1981
1037,cpv,1982
1095,cpv,1983
1105,cpv,1984
1131,cpv,1985
1261,cpv,1986
1324,cpv,1987
1344,cpv,1988
1425,cpv,1989
1391,cpv,1990
1390,cpv,1991
1472,cpv,1992
1528,cpv,1993
1693,cpv,1994
1687,cpv,1995
1877,cpv,1996
1866,cpv,1997
2040,cpv,1998
2353,cpv,1999
2332,cpv,2000
2403,cpv,2001
2498,cpv,2002
2737,cpv,2003
2918,cpv,2004
2875,cpv,2005
3059,cpv,2006
3431,cpv,2007
3748,cpv,2008
3661,cpv,2009
4075,cpv,2010
4126,cpv,2011
992.6,caf,1960
1061,caf,1961
1051,caf,1962
971.2,caf,1963
1003,caf,1964
984.4,caf,1965
950.3,caf,1966
853.4,caf,1967
1028,caf,1968
1008,caf,1969
1033,caf,1970
983.7,caf,1971
939.5,caf,1972
993.6,caf,1973
880.1,caf,1974
829.6,caf,1975
824.4,caf,1976
849.7,caf,1977
849,caf,1978
808.7,caf,1979
719.1,caf,1980
830.4,caf,1981
788.9,caf,1982
743.4,caf,1983
774.5,caf,1984
846,caf,1985
817.9,caf,1986
746.1,caf,1987
756.2,caf,1988
776.7,caf,1989
756.2,caf,1990
732.5,caf,1991
687.1,caf,1992
647.2,caf,1993
729.9,caf,1994
710.2,caf,1995
610.9,caf,1996
630.5,caf,1997
644.9,caf,1998
665.4,caf,1999
667.8,caf,2000
661,caf,2001
646.9,caf,2002
593.7,caf,2003
599.8,caf,2004
599.6,caf,2005
587.2,caf,2006
602,caf,2007
625.5,caf,2008
600.2,caf,2009
605.1,caf,2010
617.3,caf,2011
1028,tcd,1960
1037,tcd,1961
1120,tcd,1962
1058,tcd,1963
1024,tcd,1964
1047,tcd,1965
1033,tcd,1966
1046,tcd,1967
1036,tcd,1968
1105,tcd,1969
1123,tcd,1970
1125,tcd,1971
1013,tcd,1972
913.6,tcd,1973
1014,tcd,1974
1110,tcd,1975
1096,tcd,1976
1048,tcd,1977
1020,tcd,1978
789.5,tcd,1979
723.5,tcd,1980
707.7,tcd,1981
747.9,tcd,1982
822.9,tcd,1983
797.6,tcd,1984
1086,tcd,1985
