geo,year,child_mortality_rate_per1000
atg,1869,270.4658104
atg,1870,268.2787639
atg,1871,266.1094023
atg,1872,263.9575827
atg,1873,261.8231632
atg,1874,259.706003
atg,1875,257.6059627
atg,1876,255.5229037
atg,1877,253.4566889
atg,1878,251.4071819
atg,1879,249.3742476
atg,1880,247.3577522
atg,1881,245.3575625
atg,1882,243.3735469
atg,1883,241.4055744
atg,1884,239.4535154
atg,1885,237.5172412
atg,1886,235.5966241
atg,1887,233.6915375
atg,1888,231.801856
atg,1889,229.9274547
atg,1890,228.0682104
atg,1891,226.2240002
atg,1892,224.3947028
atg,1893,222.5801975
atg,1894,220.7803646
atg,1895,218.9950856
atg,1896,217.2242428
atg,1897,215.4677194
atg,1898,213.7253997
atg,1899,211.9971687
atg,1900,210.2829126
atg,1901,208.5825183
atg,1902,206.8958738
atg,1903,205.2228679
atg,1904,203.5633903
atg,1905,201.9173316
atg,1906,200.2845832
atg,1907,198.6650377
atg,1908,197.0585881
atg,1909,195.4651287
atg,1910,193.8845543
atg,1911,192.3167608
atg,1912,190.7616448
atg,1913,189.2191039
atg,1914,187.6890362
atg,1915,186.1713411
atg,1916,184.6659183
atg,1917,183.1726688
atg,1918,181.6914939
atg,1919,180.2222962
atg,1920,178.7649788
atg,1921,177.3194455
atg,1922,175.8856012
atg,1923,174.4633512
atg,1924,173.0526018
atg,1925,171.6532601
atg,1926,170.2652338
atg,1927,168.8884314
atg,1928,167.522762
atg,1929,166.1681358
atg,1930,164.8244634
atg,1931,163.4916563
atg,1932,162.1696265
atg,1933,160.8582869
atg,1934,159.5575512
atg,1935,158.2673334
atg,1936,156.9875487
atg,1937,155.7181125
atg,1938,154.4589413
atg,1939,153.2099521
atg,1940,151.9710624
atg,1941,149.703695
atg,1942,147.4630595
atg,1943,145.2488719
atg,1944,143.0608509
atg,1945,140.8987182
atg,1946,138.7621981
atg,1947,136.6510179
atg,1948,134.5649073
atg,1949,132.5035991
atg,1950,130.4668284
atg,1951,127.200207
atg,1952,122.7111525
atg,1953,118.1751344
atg,1954,113.6034616
atg,1955,108.9982008
atg,1956,104.9664642
atg,1957,100.3396873
atg,1958,95.71987368
atg,1959,91.2560111
atg,1960,87.44591124
atg,1961,83.24892169
atg,1962,79.65128576
atg,1963,76.17692475
atg,1964,72.78224563
atg,1965,69.91341726
atg,1966,66.68831924
atg,1967,63.53200752
atg,1968,60.9684783
atg,1969,58.15945851
atg,1970,55.87377236
atg,1971,53.72918849
atg,1972,51.3486318
atg,1973,49.4422461
atg,1974,47.58473685
atg,1975,45.76789526
atg,1976,43.9762682
atg,1977,42.22475765
atg,1978,40.83038046
atg,1979,39.16221373
atg,1980,37.52554136
atg,1981,36.00781917
atg,1982,34.55427543
atg,1983,33.16172109
atg,1984,31.82597268
atg,1985,30.54487081
atg,1986,29.31626351
atg,1987,28.13800622
atg,1988,27.00996549
atg,1989,25.92800419
atg,1990,25.5
atg,1991,24.2
atg,1992,23.1
atg,1993,21.9
atg,1994,20.8
atg,1995,19.7
atg,1996,18.8
atg,1997,17.9
atg,1998,17
atg,1999,16.2
atg,2000,15.5
atg,2001,14.8
atg,2002,14.1
atg,2003,13.5
atg,2004,12.9
atg,2005,12.4
atg,2006,11.8
atg,2007,11.3
atg,2008,10.9
atg,2009,10.4
atg,2010,9.9
atg,2011,9.5
atg,2012,9.1
atg,2013,8.7
atg,2014,8.4
atg,2015,8.1
atg,2016,10.14339077
atg,2017,9.819164384
atg,2018,9.517384783
atg,2019,9.243134438
atg,2020,8.999505089
atg,2021,8.782560677
atg,2022,8.583317879
atg,2023,8.393767431
atg,2024,8.210912112
atg,2025,8.032752848
atg,2026,7.85627296
atg,2027,7.682489128
atg,2028,7.512421738
atg,2029,7.344055963
atg,2030,7.178411264
atg,2031,7.01549598
atg,2032,6.854302698
atg,2033,6.696870338
atg,2034,6.542192413
atg,2035,6.39231433
atg,2036,6.245211068
atg,2037,6.101911354
atg,2038,5.962426309
atg,2039,5.826767051
atg,2040,5.692898369
atg,2041,5.555794059
atg,2042,5.420736082
atg,2043,5.286701271
atg,2044,5.154712793
atg,2045,5.024770649
atg,2046,4.897898004
atg,2047,4.775118024
atg,2048,4.657453878
atg,2049,4.543882397
atg,2050,4.435426749
atg,2051,4.331063766
atg,2052,4.228747117
atg,2053,4.130523134
atg,2054,4.034345483
atg,2055,3.941237332
atg,2056,3.851198681
atg,2057,3.766275862
atg,2058,3.685445709
atg,2059,3.608708222
atg,2060,3.537086567
atg,2061,3.467511246
atg,2062,3.401005424
atg,2063,3.336545935
atg,2064,3.274132779
atg,2065,3.215812289
atg,2066,3.160561298
atg,2067,3.109402973
atg,2068,3.064383647
atg,2069,3.022433821
atg,2070,2.984576661
atg,2071,2.948765834
atg,2072,2.915001339
atg,2073,2.880213679
atg,2074,2.845426018
atg,2075,2.809615191
atg,2076,2.772781197
atg,2077,2.735947203
atg,2078,2.700136376
atg,2079,2.664325549
atg,2080,2.630561054
atg,2081,2.597819727
atg,2082,2.566101565
atg,2083,2.53540657
atg,2084,2.505734742
atg,2085,2.478109247
atg,2086,2.450483752
atg,2087,2.422858256
atg,2088,2.395232761
atg,2089,2.368630432
atg,2090,2.342028103
atg,2091,2.315425774
atg,2092,2.289846612
atg,2093,2.26426745
atg,2094,2.24073462
atg,2095,2.218224958
atg,2096,2.196738461
atg,2097,2.177298298
atg,2098,2.157858134
atg,2099,2.140464304
arg,1800,402.19
arg,1801,402.19
arg,1802,402.19
arg,1803,402.19
arg,1804,402.19
arg,1805,402.19
arg,1806,402.19
arg,1807,402.19
arg,1808,402.19
arg,1809,402.19
arg,1810,402.19
arg,1811,402.19
arg,1812,402.19
arg,1813,402.19
arg,1814,402.19
arg,1815,402.19
arg,1816,402.19
arg,1817,402.19
arg,1818,402.19
arg,1819,402.19
arg,1820,402.19
arg,1821,402.19
arg,1822,402.19
arg,1823,402.19
arg,1824,402.19
arg,1825,402.19
arg,1826,402.19
arg,1827,402.19
arg,1828,402.19
arg,1829,402.19
arg,1830,402.19
arg,1831,402.19
arg,1832,402.19
arg,1833,402.19
arg,1834,402.19
arg,1835,402.19
arg,1836,402.19
arg,1837,402.19
arg,1838,402.19
arg,1839,402.19
arg,1840,402.19
arg,1841,402.19
arg,1842,402.19
arg,1843,402.19
arg,1844,402.19
arg,1845,402.19
arg,1846,402.19
arg,1847,402.19
arg,1848,402.19
arg,1849,402.19
arg,1850,402.19
arg,1851,402.19
arg,1852,402.19
arg,1853,402.19
arg,1854,402.19
arg,1855,402.19
arg,1856,402.19
arg,1857,402.19
arg,1858,402.19
arg,1859,402.19
arg,1860,402.19
arg,1861,402.19
arg,1862,402.19
arg,1863,402.19
arg,1864,402.19
arg,1865,402.19
arg,1866,402.19
arg,1867,402.19
arg,1868,402.19
arg,1869,402.19
arg,1870,402.19
arg,1871,402.19
arg,1872,402.19
arg,1873,402.19
arg,1874,402.19
arg,1875,402.19
arg,1876,402.19
arg,1877,402.19
arg,1878,403.44
arg,1879,403.44
arg,1880,403.44
arg,1881,404.69
arg,1882,405.96
arg,1883,407.24
arg,1884,408.51
arg,1885,409.79
arg,1886,405.96
arg,1887,402.19
arg,1888,399.7
arg,1889,395.95
arg,1890,392.21
arg,1891,393.46
arg,1892,395.95
arg,1893,397.2
arg,1894,399.69
arg,1895,400.9
arg,1896,392.11
arg,1897,383.46
arg,1898,374.86
arg,1899,366.3
arg,1900,357.85
arg,1901,350.61
arg,1902,337.4029988
arg,1903,324.6934874
arg,1904,312.462726
arg,1905,300.6926807
arg,1906,289.365997
arg,1907,278.465974
arg,1908,267.97654
arg,1909,257.8822288
arg,1910,248.1681564
arg,1911,238.82
arg,1912,229.61
arg,1913,205.35
arg,1914,195.97
arg,1915,194.09
arg,1916,194.09
arg,1917,201.61
arg,1918,220.33
arg,1919,212.85
arg,1920,199.73
arg,1921,179.05
arg,1922,171.55
arg,1923,171.55
arg,1924,179.05
arg,1925,188.45
arg,1926,184.69
arg,1927,197.85
arg,1928,173.43
arg,1929,162.22
arg,1930,149.2649089
arg,1931,149.2598179
arg,1932,140.1456589
arg,1933,125.8728254
arg,1934,143.7654792
arg,1935,160.3371821
arg,1936,143.7556709
arg,1937,140.1217572
arg,1938,154.7524829
arg,1939,131.1452558
arg,1940,131.1407814
arg,1941,122.3199168
arg,1942,124.0749628
arg,1943,113.6557046
arg,1944,115.3709465
arg,1945,117.0960655
arg,1946,103.4699724
arg,1947,110.2222913
arg,1948,95.1782824
arg,1949,91.92725102
arg,1950,93.53296044
arg,1951,91.92097613
arg,1952,88.72034891
arg,1953,85.65982538
arg,1954,81.15074693
arg,1955,84.16529877
arg,1956,76.49948874
arg,1957,93.51061392
arg,1958,82.64817292
arg,1959,77.78321684
arg,1960,73.20462875
arg,1961,68.89555205
arg,1962,64.84012237
arg,1963,61.02340919
arg,1964,57.43136085
arg,1965,57.42939973
arg,1966,58.62592428
arg,1967,58.52405184
arg,1968,58.32231924
arg,1969,73.2
arg,1970,72.4
arg,1971,71.5
arg,1972,70.4
arg,1973,68.8
arg,1974,66.6
arg,1975,63.8
arg,1976,60.2
arg,1977,55.9
arg,1978,51.4
arg,1979,47
arg,1980,43.1
arg,1981,40
arg,1982,37.6
arg,1983,35.8
arg,1984,34.4
arg,1985,33.1
arg,1986,31.9
arg,1987,30.8
arg,1988,29.7
arg,1989,28.6
arg,1990,27.6
arg,1991,26.6
arg,1992,25.7
arg,1993,24.8
arg,1994,24.1
arg,1995,23.4
arg,1996,22.7
arg,1997,22
arg,1998,21.4
arg,1999,20.8
arg,2000,20.2
arg,2001,19.7
arg,2002,19.2
arg,2003,18.6
arg,2004,17.9
arg,2005,17.1
arg,2006,16.4
arg,2007,15.8
arg,2008,15.4
arg,2009,15
arg,2010,14.6
arg,2011,14.2
arg,2012,13.8
arg,2013,13.3
arg,2014,12.9
arg,2015,12.5
arg,2016,14.45068937
arg,2017,14.00089735
arg,2018,13.55866641
arg,2019,13.13812708
arg,2020,12.74644289
arg,2021,12.38779314
arg,2022,12.05728318
arg,2023,11.74998692
arg,2024,11.46297513
arg,2025,11.19329971
arg,2026,10.93697638
arg,2027,10.69101457
arg,2028,10.44934353
arg,2029,10.21198684
arg,2030,9.977944493
arg,2031,9.748260531
arg,2032,9.527065477
arg,2033,9.315430097
arg,2034,9.113401569
arg,2035,8.922058523
arg,2036,8.739386804
arg,2037,8.564394277
arg,2038,8.395046344
arg,2039,8.232409054
arg,2040,8.074436801
arg,2041,7.91022506
arg,2042,7.752249208
arg,2043,7.59946993
arg,2044,7.452926541
arg,2045,7.311579727
arg,2046,7.176468801
arg,2047,7.047593763
arg,2048,6.9239153
arg,2049,6.804394097
arg,2050,6.689030152
arg,2051,6.576784152
arg,2052,6.467656096
arg,2053,6.359567356
arg,2054,6.25251793
arg,2055,6.147547133
arg,2056,6.043615652
arg,2057,5.9417628
arg,2058,5.843027892
arg,2059,5.746371615
arg,2060,5.651793966
arg,2061,5.559294948
arg,2062,5.468874559
arg,2063,5.379493485
arg,2064,5.29219104
arg,2065,5.205927911
arg,2066,5.12174341
arg,2067,5.03963754
arg,2068,4.960649614
arg,2069,4.882701003
arg,2070,4.807870336
arg,2071,4.734078984
arg,2072,4.663405577
arg,2073,4.593771484
arg,2074,4.525176706
arg,2075,4.459699873
arg,2076,4.395262354
arg,2077,4.332903466
arg,2078,4.272623206
arg,2079,4.214421577
arg,2080,4.156219947
arg,2081,4.099057632
arg,2082,4.040856002
arg,2083,3.982654373
arg,2084,3.924452743
arg,2085,3.866251113
arg,2086,3.808049484
arg,2087,3.751926484
arg,2088,3.696842799
arg,2089,3.642798428
arg,2090,3.591872002
arg,2091,3.540945576
arg,2092,3.49209778
arg,2093,3.444289298
arg,2094,3.397520132
arg,2095,3.350750965
arg,2096,3.305021113
arg,2097,3.259291261
arg,2098,3.214600724
arg,2099,3.170949502
arm,1800,371.2
arm,1801,370.7148064
arm,1802,370.2302469
arm,1803,369.7463208
arm,1804,369.2630273
arm,1805,368.7803655
arm,1806,368.2983345
arm,1807,367.8169336
arm,1808,367.336162
arm,1809,366.8560188
arm,1810,366.3765031
arm,1811,365.8976142
arm,1812,365.4193513
arm,1813,364.9417136
arm,1814,364.4647001
arm,1815,363.9883101
arm,1816,363.5125429
arm,1817,363.0373975
arm,1818,362.5628731
arm,1819,362.088969
arm,1820,361.6156844
arm,1821,361.1430183
arm,1822,360.6709701
arm,1823,360.1995389
arm,1824,359.7287239
arm,1825,359.2585244
arm,1826,358.7889394
arm,1827,358.3199682
arm,1828,357.8516099
arm,1829,357.3838639
arm,1830,356.9167293
arm,1831,356.4502052
arm,1832,355.984291
arm,1833,355.5189857
arm,1834,355.0542887
arm,1835,354.590199
arm,1836,354.1267159
arm,1837,353.6638387
arm,1838,353.2015665
arm,1839,352.7398985
arm,1840,352.278834
arm,1841,351.8183721
arm,1842,351.3585121
arm,1843,350.8992532
arm,1844,350.4405945
arm,1845,349.9825354
arm,1846,349.525075
arm,1847,349.0682126
arm,1848,348.6119473
arm,1849,348.1562784
arm,1850,347.7012051
arm,1851,347.2467266
arm,1852,346.7928421
arm,1853,346.339551
arm,1854,345.8868523
arm,1855,345.4347454
arm,1856,344.9832294
arm,1857,344.5323035
arm,1858,344.0819671
arm,1859,343.6322193
arm,1860,343.1830594
arm,1861,342.7344865
arm,1862,342.2865
arm,1863,341.8390991
arm,1864,341.3922829
arm,1865,340.9460508
arm,1866,340.500402
arm,1867,340.0553356
arm,1868,339.610851
arm,1869,339.1669474
arm,1870,338.723624
arm,1871,338.28088
arm,1872,337.8387148
arm,1873,337.3971276
arm,1874,336.9561175
arm,1875,336.5156838
arm,1876,336.0758259
arm,1877,335.6365429
arm,1878,335.1978341
arm,1879,334.7596987
arm,1880,334.322136
arm,1881,333.8851452
arm,1882,333.4487256
arm,1883,333.0128765
arm,1884,332.5775971
arm,1885,332.1428866
arm,1886,331.7087443
arm,1887,331.2751695
arm,1888,330.8421614
arm,1889,330.4097193
arm,1890,329.9778424
arm,1891,329.54653
arm,1892,329.1157814
arm,1893,328.6855959
arm,1894,328.2559726
arm,1895,327.8269109
arm,1896,327.39841
arm,1897,326.9704692
arm,1898,326.5430877
arm,1899,326.1162649
arm,1900,325.69
arm,1901,321.817994
arm,1902,317.9920208
arm,1903,314.2115332
arm,1904,310.4759904
arm,1905,306.784858
arm,1906,303.1376081
arm,1907,299.533719
arm,1908,295.9726752
arm,1909,292.4539673
arm,1910,288.977092
arm,1911,285.541552
arm,1912,282.1468558
arm,1913,278.7925179
arm,1914,275.4780584
arm,1915,272.2030033
arm,1916,268.9668841
arm,1917,265.7692379
arm,1918,262.6096073
arm,1919,259.4875404
arm,1920,256.4025905
arm,1921,253.3543165
arm,1922,250.3422823
arm,1923,247.3660569
arm,1924,244.4252149
arm,1925,241.5193353
arm,1926,238.6480027
arm,1927,235.8108063
arm,1928,233.0073403
arm,1929,230.2372036
arm,1930,227.5
arm,1931,219.3425351
arm,1932,211.4775724
arm,1933,203.8946235
arm,1934,196.5835763
arm,1935,189.5346813
arm,1936,182.7385384
arm,1937,176.1860847
arm,1938,169.8685823
arm,1939,163.7776065
arm,1940,157.9050348
arm,1941,152.2430357
arm,1942,146.784059
arm,1943,141.5208246
arm,1944,136.4463141
arm,1945,131.5537601
arm,1946,126.8366385
arm,1947,122.2886586
arm,1948,117.9037556
arm,1949,113.676082
arm,1950,109.6
arm,1951,108.04
arm,1952,105.22
arm,1953,102.27
arm,1954,99.28
arm,1955,95.57
arm,1956,92.43
arm,1957,89.22
arm,1958,85.95
arm,1959,82.78
arm,1960,79.1
arm,1961,76.08
arm,1962,73.11
arm,1963,69.69
arm,1964,66.85
arm,1965,63.58
arm,1966,60.86
arm,1967,63.13180477
arm,1968,65.48841231
arm,1969,67.93298818
arm,1970,70.46881609
arm,1971,73.09930232
arm,1972,75.82798033
arm,1973,78.65851545
arm,1974,81.59470983
arm,1975,84.64050758
arm,1976,87.8
arm,1977,84.3
arm,1978,81
arm,1979,77.8
arm,1980,74.8
arm,1981,71.8
arm,1982,69.1
arm,1983,66.4
arm,1984,63.8
arm,1985,61.4
arm,1986,59
arm,1987,56.6
arm,1988,81.6
arm,1989,52
arm,1990,49.7
arm,1991,47.4
arm,1992,45.1
arm,1993,42.8
arm,1994,40.6
arm,1995,38.6
arm,1996,36.7
arm,1997,34.9
arm,1998,33.2
arm,1999,31.6
arm,2000,30.1
arm,2001,28.6
arm,2002,27.2
arm,2003,25.9
arm,2004,24.6
arm,2005,23.3
arm,2006,22.2
arm,2007,21.1
arm,2008,20
arm,2009,19
arm,2010,18
arm,2011,17.2
arm,2012,16.3
arm,2013,15.5
arm,2014,14.9
arm,2015,14.2
arm,2016,14.53415699
arm,2017,14.38932208
arm,2018,14.2621009
arm,2019,14.11888781
arm,2020,13.93950826
arm,2021,13.72524648
arm,2022,13.50193753
arm,2023,13.28989361
arm,2024,13.09172036
arm,2025,12.90791329
arm,2026,12.74116981
arm,2027,12.58871014
arm,2028,12.449883
arm,2029,12.32287189
arm,2030,12.20351165
arm,2031,12.08978393
arm,2032,11.97959696
arm,2033,11.8696204
arm,2034,11.75993683
arm,2035,11.64944532
arm,2036,11.54058632
arm,2037,11.43467183
arm,2038,11.33426161
arm,2039,11.23710789
arm,2040,11.14334832
arm,2041,10.96877247
arm,2042,10.79542603
arm,2043,10.623309
arm,2044,10.44996256
arm,2045,10.27907494
arm,2046,10.11187554
arm,2047,9.950823176
arm,2048,9.797147256
arm,2049,9.649618373
arm,2050,9.507007119
arm,2051,9.369313495
arm,2052,9.23161987
arm,2053,9.093926246
arm,2054,8.955003214
arm,2055,8.813621368
arm,2056,8.673468928
arm,2057,8.534545897
arm,2058,8.399311087
arm,2059,8.2677645
arm,2060,8.142364949
arm,2061,8.021883027
arm,2062,7.90877755
arm,2063,7.800589703
arm,2064,7.697319484
arm,2065,7.598966895
arm,2066,7.504302529
arm,2067,7.410867569
arm,2068,7.318662017
arm,2069,7.227685873
arm,2070,7.136709728
arm,2071,7.045733583
arm,2072,6.955986846
arm,2073,6.868698923
arm,2074,6.782640408
arm,2075,6.6978113
arm,2076,6.612982192
arm,2077,6.529382492
arm,2078,6.447012199
arm,2079,6.363412498
arm,2080,6.282271612
arm,2081,6.203589541
arm,2082,6.127366285
arm,2083,6.053601843
arm,2084,5.983525624
arm,2085,5.915908219
arm,2086,5.847061407
arm,2087,5.778214594
arm,2088,5.706908968
arm,2089,5.634373933
arm,2090,5.560609492
arm,2091,5.48684505
arm,2092,5.414310016
arm,2093,5.344233796
arm,2094,5.276616391
arm,2095,5.213916616
arm,2096,5.154905063
arm,2097,5.099581731
arm,2098,5.047946622
arm,2099,5.001229143
abw,1980,26.344
abw,1981,25.398
abw,1982,24.596
abw,1983,23.956
abw,1984,23.476
abw,1985,23.139
abw,1986,22.913
abw,1987,22.755
abw,1988,22.623
abw,1989,22.496
abw,1990,22.364
abw,1991,22.228
abw,1992,22.104
abw,1993,21.999
abw,1994,21.91
abw,1995,21.83
abw,1996,21.758
abw,1997,21.684
abw,1998,21.6
abw,1999,21.493
abw,2000,21.347
abw,2001,21.146
abw,2002,20.886
abw,2003,20.568
abw,2004,20.201
abw,2005,19.796
abw,2006,19.372
abw,2007,18.95
abw,2008,18.548
abw,2009,18.177
abw,2010,17.844
abw,2011,17.548
abw,2012,17.281
abw,2013,17.031
abw,2014,16.795
abw,2015,16.567
abw,2016,16.343
abw,2017,16.119
abw,2018,15.894
abw,2019,15.665
abw,2020,15.432
abw,2021,15.196
abw,2022,14.96
abw,2023,14.727
abw,2024,14.499
abw,2025,14.274
abw,2026,14.055
abw,2027,13.839
abw,2028,13.627
abw,2029,13.419
abw,2030,13.215
abw,2031,13.013
abw,2032,12.815
abw,2033,12.621
abw,2034,12.43
abw,2035,12.242
abw,2036,12.058
abw,2037,11.877
abw,2038,11.7
abw,2039,11.526
abw,2040,11.356
abw,2041,11.188
abw,2042,11.023
abw,2043,10.86
abw,2044,10.701
abw,2045,10.544
abw,2046,10.392
abw,2047,10.244
abw,2048,10.102
abw,2049,9.964
abw,2050,9.832
abw,2051,9.705
abw,2052,9.582
abw,2053,9.463
abw,2054,9.348
abw,2055,9.236
abw,2056,9.128
abw,2057,9.023
abw,2058,8.921
abw,2059,8.822
abw,2060,8.725
abw,2061,8.631
abw,2062,8.538
abw,2063,8.448
abw,2064,8.359
abw,2065,8.271
abw,2066,8.184
abw,2067,8.098
abw,2068,8.013
abw,2069,7.93
abw,2070,7.846
abw,2071,7.764
abw,2072,7.682
abw,2073,7.6
abw,2074,7.518
abw,2075,7.436
abw,2076,7.354
abw,2077,7.271
abw,2078,7.189
abw,2079,7.106
abw,2080,7.024
abw,2081,6.942
abw,2082,6.861
abw,2083,6.782
abw,2084,6.704
abw,2085,6.629
abw,2086,6.555
abw,2087,6.485
abw,2088,6.416
abw,2089,6.348
abw,2090,6.283
abw,2091,6.217
abw,2092,6.152
abw,2093,6.087
abw,2094,6.021
abw,2095,5.954
abw,2096,5.886
abw,2097,5.817
abw,2098,5.748
abw,2099,5.677
aus,1800,390.99
aus,1801,390.99
aus,1802,390.99
aus,1803,390.99
aus,1804,390.99
aus,1805,390.99
aus,1806,390.99
aus,1807,390.99
aus,1808,390.99
aus,1809,390.99
aus,1810,390.99
aus,1811,390.99
aus,1812,390.99
aus,1813,390.99
aus,1814,390.99
aus,1815,390.99
aus,1816,390.99
aus,1817,390.99
aus,1818,390.99
aus,1819,390.99
aus,1820,390.99
aus,1821,390.99
aus,1822,390.99
aus,1823,390.99
aus,1824,390.99
aus,1825,390.99
aus,1826,390.99
aus,1827,390.99
aus,1828,390.99
aus,1829,390.99
aus,1830,390.99
aus,1831,390.99
aus,1832,390.99
aus,1833,390.99
aus,1834,390.99
aus,1835,390.99
aus,1836,390.99
aus,1837,390.99
aus,1838,390.99
aus,1839,390.99
aus,1840,390.99
aus,1841,390.99
aus,1842,390.99
aus,1843,390.99
aus,1844,390.99
aus,1845,390.99
aus,1846,390.99
aus,1847,390.99
aus,1848,390.99
aus,1849,390.99
aus,1850,390.99
aus,1851,390.99
aus,1852,390.99
aus,1853,390.99
aus,1854,390.99
aus,1855,390.99
aus,1856,390.99
aus,1857,390.99
aus,1858,390.99
aus,1859,390.99
aus,1860,390.99
aus,1861,359.6765721
aus,1862,330.8709597
aus,1863,304.3723179
aus,1864,279.9958872
aus,1865,257.571705
aus,1866,236.9434203
aus,1867,217.9672043
aus,1868,200.5107467
aus,1869,184.452334
aus,1870,169.68
aus,1871,156.65
aus,1872,182.81
aus,1873,175.3
aus,1874,195.97
aus,1875,222.2
aus,1876,184.69
aus,1877,199.73
aus,1878,207.23
aus,1879,177.18
aus,1880,180.93
aus,1881,179.05
aus,1882,214.72
aus,1883,188.45
aus,1884,195.97
aus,1885,201.61
aus,1886,197.85
aus,1887,179.05
aus,1888,179.05
aus,1889,209.1
aus,1890,162.22
aus,1891,177.18
aus,1892,160.37
aus,1893,179.05
aus,1894,156.65
aus,1895,151.1
aus,1896,175.3
aus,1897,158.51
aus,1898,201.61
aus,1899,179.05
aus,1900,149.27
aus,1901,156.65
aus,1902,162.22
aus,1903,169.68
aus,1904,117.16
aus,1905,117.16
aus,1906,118.9
aus,1907,115.43
aus,1908,110.29
aus,1909,100.18
aus,1910,105.2575912
aus,1911,93.70248175
aus,1912,100.3445292
aus,1913,100.3993723
aus,1914,98.78967153
aus,1915,93.90744526
aus,1916,97.25125547
aus,1917,75.33851095
aus,1918,80.07258394
aus,1919,95.76138686
aus,1920,95.81352555
aus,1921,89.66519708
aus,1922,71.4952208
aus,1923,80.08915328
aus,1924,76.67449818
aus,1925,70.3710365
aus,1926,70.88360037
aus,1927,72.98214964
aus,1928,72.31443248
aus,1929,68.88605839
aus,1930,64.51323723
aus,1931,55.00458029
aus,1932,54.31539416
aus,1933,54.00029197
aus,1934,58.8242062
aus,1935,54.35277737
aus,1936,56.63492883
aus,1937,51.44669343
aus,1938,51.25093978
aus,1939,51.29888686
aus,1940,51.02142518
aus,1941,53.40953285
aus,1942,52.42020255
aus,1943,51.20568248
aus,1944,42.21363139
aus,1945,38.67752555
aus,1946,39.30024088
aus,1947,36.52432847
aus,1948,34.65441788
aus,1949,32.2
aus,1950,31.6
aus,1951,31
aus,1952,30.3
aus,1953,29.5
aus,1954,28.7
aus,1955,28
aus,1956,27.3
aus,1957,26.6
aus,1958,26
aus,1959,25.4
aus,1960,24.8
aus,1961,24.3
aus,1962,23.7
aus,1963,23.2
aus,1964,22.7
aus,1965,22.4
aus,1966,22.1
aus,1967,22
aus,1968,21.9
aus,1969,21.7
aus,1970,21.4
aus,1971,20.9
aus,1972,20.2
aus,1973,19.4
aus,1974,18.4
aus,1975,17.3
aus,1976,16.2
aus,1977,15.3
aus,1978,14.4
aus,1979,13.6
aus,1980,13
aus,1981,12.5
aus,1982,12.2
aus,1983,11.9
aus,1984,11.6
aus,1985,11.3
aus,1986,11
aus,1987,10.6
aus,1988,10.2
aus,1989,9.7
aus,1990,9.2
aus,1991,8.6
aus,1992,8.1
aus,1993,7.7
aus,1994,7.3
aus,1995,7
aus,1996,6.8
aus,1997,6.6
aus,1998,6.5
aus,1999,6.4
aus,2000,6.2
aus,2001,6.1
aus,2002,6
aus,2003,5.9
aus,2004,5.9
aus,2005,5.7
aus,2006,5.6
aus,2007,5.4
aus,2008,5.2
aus,2009,5
aus,2010,4.8
aus,2011,4.5
aus,2012,4.2
aus,2013,4
aus,2014,3.7
aus,2015,3.5
aus,2016,4.154793955
aus,2017,4.009938318
aus,2018,3.874399297
aus,2019,3.7491381
aus,2020,3.634117181
aus,2021,3.530291489
aus,2022,3.434646007
aus,2023,3.345170721
aus,2024,3.259865634
aus,2025,3.180690698
aus,2026,3.104664684
aus,2027,3.031776331
aus,2028,2.962998105
aus,2029,2.89635003
aus,2030,2.832805826
aus,2031,2.769414299
aus,2032,2.7081329
aus,2033,2.648954121
aus,2034,2.590894229
aus,2035,2.533949471
aus,2036,2.478116092
aus,2037,2.424362807
aus,2038,2.372682105
aus,2039,2.322096514
aus,2040,2.273570993
aus,2041,2.229978878
aus,2042,2.187355476
aus,2043,2.146669502
aus,2044,2.106952241
aus,2045,2.068203694
aus,2046,2.031392574
aus,2047,1.995550168
aus,2048,1.960676476
aus,2049,1.927740211
aus,2050,1.89577266
aus,2051,1.863805109
aus,2052,1.832806271
aus,2053,1.802776147
aus,2054,1.77177731
aus,2055,1.741747186
