alternative_gdp_per_capita_ppp_pwt_7_1,geo,time
3732,geo,2005
4235,geo,2006
4607,geo,2007
4920,geo,2008
4957,geo,2009
5103,geo,2010
16480,deu,1970
16930,deu,1971
17580,deu,1972
18250,deu,1973
18190,deu,1974
18270,deu,1975
19260,deu,1976
19940,deu,1977
20610,deu,1978
21530,deu,1979
21700,deu,1980
21530,deu,1981
21350,deu,1982
21830,deu,1983
22420,deu,1984
22890,deu,1985
23560,deu,1986
23980,deu,1987
24770,deu,1988
25450,deu,1989
26500,deu,1990
27620,deu,1991
27960,deu,1992
27480,deu,1993
28080,deu,1994
28470,deu,1995
28590,deu,1996
29040,deu,1997
29590,deu,1998
30130,deu,1999
30990,deu,2000
31350,deu,2001
31220,deu,2002
31100,deu,2003
31450,deu,2004
31660,deu,2005
32930,deu,2006
34130,deu,2007
34580,deu,2008
32710,deu,2009
34090,deu,2010
1142,gha,1955
1238,gha,1956
1191,gha,1957
1185,gha,1958
1282,gha,1959
1289,gha,1960
1270,gha,1961
1368,gha,1962
1352,gha,1963
1472,gha,1964
1238,gha,1965
1256,gha,1966
1146,gha,1967
1230,gha,1968
1258,gha,1969
1529,gha,1970
1617,gha,1971
1570,gha,1972
1570,gha,1973
1628,gha,1974
1404,gha,1975
1304,gha,1976
1320,gha,1977
1380,gha,1978
1360,gha,1979
1295,gha,1980
1242,gha,1981
1207,gha,1982
1062,gha,1983
1110,gha,1984
1130,gha,1985
1144,gha,1986
1144,gha,1987
1206,gha,1988
1259,gha,1989
1271,gha,1990
1319,gha,1991
1263,gha,1992
1255,gha,1993
1267,gha,1994
1282,gha,1995
1325,gha,1996
1348,gha,1997
1380,gha,1998
1416,gha,1999
1478,gha,2000
1475,gha,2001
1512,gha,2002
1552,gha,2003
1592,gha,2004
1658,gha,2005
1707,gha,2006
1750,gha,2007
1905,gha,2008
1953,gha,2009
2093,gha,2010
3948,grc,1951
3844,grc,1952
4166,grc,1953
4294,grc,1954
4502,grc,1955
4855,grc,1956
5171,grc,1957
5362,grc,1958
5507,grc,1959
5588,grc,1960
6325,grc,1961
6283,grc,1962
7052,grc,1963
7705,grc,1964
8515,grc,1965
8979,grc,1966
9357,grc,1967
10050,grc,1968
11220,grc,1969
12210,grc,1970
13130,grc,1971
14410,grc,1972
15540,grc,1973
14260,grc,1974
14950,grc,1975
15780,grc,1976
15930,grc,1977
16890,grc,1978
17150,grc,1979
17100,grc,1980
16550,grc,1981
16320,grc,1982
16000,grc,1983
16210,grc,1984
16550,grc,1985
16610,grc,1986
16110,grc,1987
16960,grc,1988
17520,grc,1989
17370,grc,1990
17770,grc,1991
17760,grc,1992
17340,grc,1993
17620,grc,1994
17920,grc,1995
18330,grc,1996
18950,grc,1997
19570,grc,1998
20210,grc,1999
21060,grc,2000
21890,grc,2001
22540,grc,2002
24000,grc,2003
24930,grc,2004
25310,grc,2005
26800,grc,2006
27600,grc,2007
27430,grc,2008
26160,grc,2009
25230,grc,2010
2926,grd,1970
3108,grd,1971
3322,grd,1972
3604,grd,1973
3843,grd,1974
3995,grd,1975
4382,grd,1976
4619,grd,1977
5025,grd,1978
5379,grd,1979
5423,grd,1980
5381,grd,1981
5624,grd,1982
5772,grd,1983
6038,grd,1984
6476,grd,1985
6984,grd,1986
7782,grd,1987
8007,grd,1988
8578,grd,1989
9039,grd,1990
9242,grd,1991
9049,grd,1992
8694,grd,1993
8883,grd,1994
8962,grd,1995
9225,grd,1996
11680,grd,1997
12520,grd,1998
13400,grd,1999
14670,grd,2000
13890,grd,2001
14060,grd,2002
15260,grd,2003
14260,grd,2004
15890,grd,2005
15370,grd,2006
15980,grd,2007
16020,grd,2008
14660,grd,2009
14660,grd,2010
2765,gtm,1950
2759,gtm,1951
2774,gtm,1952
2760,gtm,1953
2654,gtm,1954
2646,gtm,1955
2773,gtm,1956
2817,gtm,1957
2859,gtm,1958
2941,gtm,1959
2942,gtm,1960
3011,gtm,1961
2976,gtm,1962
3133,gtm,1963
3151,gtm,1964
3238,gtm,1965
3394,gtm,1966
3442,gtm,1967
3750,gtm,1968
3869,gtm,1969
3993,gtm,1970
4111,gtm,1971
4389,gtm,1972
4582,gtm,1973
4771,gtm,1974
4772,gtm,1975
4907,gtm,1976
5152,gtm,1977
5288,gtm,1978
5504,gtm,1979
5665,gtm,1980
5569,gtm,1981
5335,gtm,1982
5099,gtm,1983
4959,gtm,1984
4833,gtm,1985
4724,gtm,1986
4584,gtm,1987
4571,gtm,1988
4634,gtm,1989
4677,gtm,1990
4702,gtm,1991
4736,gtm,1992
4839,gtm,1993
4882,gtm,1994
4975,gtm,1995
5052,gtm,1996
5098,gtm,1997
5154,gtm,1998
5286,gtm,1999
5376,gtm,2000
5376,gtm,2001
5471,gtm,2002
5491,gtm,2003
5528,gtm,2004
5589,gtm,2005
5767,gtm,2006
6009,gtm,2007
6075,gtm,2008
6015,gtm,2009
6090,gtm,2010
789.7,gin,1959
916.7,gin,1960
967.9,gin,1961
929.9,gin,1962
938.6,gin,1963
835.7,gin,1964
859.8,gin,1965
860.2,gin,1966
830,gin,1967
825.4,gin,1968
795.5,gin,1969
689.4,gin,1970
712.5,gin,1971
714.8,gin,1972
711.9,gin,1973
734.8,gin,1974
741.2,gin,1975
784,gin,1976
741.8,gin,1977
777,gin,1978
752.9,gin,1979
756.8,gin,1980
744.9,gin,1981
738,gin,1982
739.9,gin,1983
718.6,gin,1984
711.7,gin,1985
711.9,gin,1986
712.9,gin,1987
726.9,gin,1988
748.6,gin,1989
722.9,gin,1990
700.8,gin,1991
693.9,gin,1992
708.2,gin,1993
710.7,gin,1994
717.7,gin,1995
727.4,gin,1996
758.5,gin,1997
782.8,gin,1998
794,gin,1999
799.2,gin,2000
827.1,gin,2001
854.7,gin,2002
840.4,gin,2003
835,gin,2004
837.1,gin,2005
827,gin,2006
821,gin,2007
804.6,gin,2008
766.6,gin,2009
786.4,gin,2010
779.7,gnb,1960
719.6,gnb,1961
732.6,gnb,1962
818,gnb,1963
880.1,gnb,1964
878.5,gnb,1965
811.7,gnb,1966
911.8,gnb,1967
921.3,gnb,1968
1060,gnb,1969
1190,gnb,1970
1130,gnb,1971
1144,gnb,1972
1125,gnb,1973
1120,gnb,1974
1083,gnb,1975
1068,gnb,1976
1008,gnb,1977
1151,gnb,1978
1165,gnb,1979
997,gnb,1980
891,gnb,1981
966.2,gnb,1982
892,gnb,1983
1003,gnb,1984
1019,gnb,1985
963.1,gnb,1986
1004,gnb,1987
1113,gnb,1988
1103,gnb,1989
1102,gnb,1990
1102,gnb,1991
1108,gnb,1992
1046,gnb,1993
1096,gnb,1994
1089,gnb,1995
1067,gnb,1996
1152,gnb,1997
795.7,gnb,1998
839.1,gnb,1999
824.4,gnb,2000
766.8,gnb,2001
768.9,gnb,2002
759.2,gnb,2003
760.7,gnb,2004
774.5,gnb,2005
781.2,gnb,2006
803.1,gnb,2007
817,gnb,2008
864.6,gnb,2009
799.3,gnb,2010
2694,guy,1970
2705,guy,1971
2625,guy,1972
2809,guy,1973
2672,guy,1974
2919,guy,1975
3383,guy,1976
3261,guy,1977
3039,guy,1978
3009,guy,1979
3085,guy,1980
3245,guy,1981
2821,guy,1982
2667,guy,1983
2357,guy,1984
2477,guy,1985
2372,guy,1986
2414,guy,1987
2322,guy,1988
2167,guy,1989
1997,guy,1990
1998,guy,1991
2295,guy,1992
2381,guy,1993
2672,guy,1994
2781,guy,1995
3017,guy,1996
3154,guy,1997
3159,guy,1998
3112,guy,1999
3164,guy,2000
3362,guy,2001
3317,guy,2002
3315,guy,2003
3404,guy,2004
3727,guy,2005
3677,guy,2006
4012,guy,2007
4113,guy,2008
4329,guy,2009
4481,guy,2010
1512,hti,1960
1430,hti,1961
1487,hti,1962
1443,hti,1963
1407,hti,1964
1423,hti,1965
1408,hti,1966
1315,hti,1967
1312,hti,1968
1321,hti,1969
1305,hti,1970
1327,hti,1971
1292,hti,1972
1308,hti,1973
1358,hti,1974
1363,hti,1975
1515,hti,1976
1527,hti,1977
1583,hti,1978
1633,hti,1979
1766,hti,1980
1707,hti,1981
1534,hti,1982
1507,hti,1983
1505,hti,1984
1497,hti,1985
1465,hti,1986
1409,hti,1987
1439,hti,1988
1345,hti,1989
1322,hti,1990
1324,hti,1991
1233,hti,1992
1293,hti,1993
1172,hti,1994
1300,hti,1995
1239,hti,1996
1246,hti,1997
1260,hti,1998
1309,hti,1999
1388,hti,2000
1346,hti,2001
1314,hti,2002
1305,hti,2003
1245,hti,2004
1269,hti,2005
1274,hti,2006
1274,hti,2007
1296,hti,2008
1341,hti,2009
1411,hti,2010
2358,hnd,1950
2360,hnd,1951
2207,hnd,1952
2289,hnd,1953
1952,hnd,1954
1926,hnd,1955
2255,hnd,1956
2193,hnd,1957
2284,hnd,1958
2350,hnd,1959
2227,hnd,1960
2193,hnd,1961
2202,hnd,1962
2114,hnd,1963
2141,hnd,1964
2299,hnd,1965
2325,hnd,1966
2339,hnd,1967
2409,hnd,1968
2353,hnd,1969
2350,hnd,1970
2567,hnd,1971
2654,hnd,1972
2638,hnd,1973
2753,hnd,1974
2847,hnd,1975
2992,hnd,1976
3016,hnd,1977
3233,hnd,1978
3384,hnd,1979
3238,hnd,1980
3358,hnd,1981
3344,hnd,1982
3189,hnd,1983
3084,hnd,1984
3161,hnd,1985
3064,hnd,1986
3148,hnd,1987
3142,hnd,1988
3205,hnd,1989
3095,hnd,1990
3005,hnd,1991
3103,hnd,1992
3098,hnd,1993
2878,hnd,1994
2949,hnd,1995
3010,hnd,1996
3093,hnd,1997
3075,hnd,1998
2856,hnd,1999
2993,hnd,2000
2997,hnd,2001
3017,hnd,2002
3068,hnd,2003
3176,hnd,2004
3299,hnd,2005
3440,hnd,2006
3611,hnd,2007
3697,hnd,2008
3552,hnd,2009
3578,hnd,2010
3290,hkg,1960
3366,hkg,1961
3721,hkg,1962
4574,hkg,1963
5099,hkg,1964
5803,hkg,1965
6065,hkg,1966
5883,hkg,1967
5912,hkg,1968
6452,hkg,1969
6922,hkg,1970
7451,hkg,1971
8053,hkg,1972
8805,hkg,1973
8720,hkg,1974
8760,hkg,1975
9798,hkg,1976
10990,hkg,1977
11950,hkg,1978
12630,hkg,1979
13720,hkg,1980
14670,hkg,1981
14870,hkg,1982
15220,hkg,1983
16190,hkg,1984
16200,hkg,1985
17560,hkg,1986
19590,hkg,1987
21140,hkg,1988
21350,hkg,1989
22300,hkg,1990
23440,hkg,1991
24610,hkg,1992
25440,hkg,1993
26600,hkg,1994
26610,hkg,1995
26900,hkg,1996
27990,hkg,1997
25940,hkg,1998
26100,hkg,1999
28010,hkg,2000
27840,hkg,2001
28050,hkg,2002
28580,hkg,2003
30630,hkg,2004
32530,hkg,2005
34700,hkg,2006
36770,hkg,2007
37320,hkg,2008
36080,hkg,2009
38690,hkg,2010
7779,hun,1970
8341,hun,1971
8514,hun,1972
8859,hun,1973
9515,hun,1974
9995,hun,1975
10190,hun,1976
10730,hun,1977
11310,hun,1978
11270,hun,1979
11250,hun,1980
11520,hun,1981
11690,hun,1982
11700,hun,1983
11900,hun,1984
11970,hun,1985
12280,hun,1986
12760,hun,1987
12700,hun,1988
12890,hun,1989
12490,hun,1990
11280,hun,1991
11050,hun,1992
11310,hun,1993
11550,hun,1994
11390,hun,1995
11350,hun,1996
11720,hun,1997
12260,hun,1998
12740,hun,1999
13250,hun,2000
13730,hun,2001
14460,hun,2002
15130,hun,2003
15820,hun,2004
16480,hun,2005
17130,hun,2006
17210,hun,2007
17380,hun,2008
16310,hun,2009
16560,hun,2010
10840,isl,1950
10440,isl,1951
10050,isl,1952
11360,isl,1953
12120,isl,1954
13270,isl,1955
13310,isl,1956
13000,isl,1957
13900,isl,1958
14100,isl,1959
14070,isl,1960
13710,isl,1961
14490,isl,1962
15900,isl,1963
17370,isl,1964
18300,isl,1965
19690,isl,1966
19680,isl,1967
18200,isl,1968
17840,isl,1969
19200,isl,1970
22950,isl,1971
22830,isl,1972
24530,isl,1973
26780,isl,1974
25280,isl,1975
25170,isl,1976
28350,isl,1977
29620,isl,1978
30500,isl,1979
31900,isl,1980
33260,isl,1981
34340,isl,1982
30530,isl,1983
32710,isl,1984
32800,isl,1985
34170,isl,1986
38480,isl,1987
37660,isl,1988
35960,isl,1989
35790,isl,1990
35800,isl,1991
35090,isl,1992
35850,isl,1993
35450,isl,1994
35390,isl,1995
35940,isl,1996
36380,isl,1997
37340,isl,1998
36720,isl,1999
37680,isl,2000
38120,isl,2001
37610,isl,2002
37390,isl,2003
37180,isl,2004
40450,isl,2005
43010,isl,2006
43990,isl,2007
43220,isl,2008
37610,isl,2009
35650,isl,2010
595.6,ind,1950
601.7,ind,1951
616.3,ind,1952
639.4,ind,1953
652.7,ind,1954
655.3,ind,1955
665.8,ind,1956
656.1,ind,1957
687.5,ind,1958
686.5,ind,1959
724.1,ind,1960
734.2,ind,1961
746.8,ind,1962
782.1,ind,1963
821.7,ind,1964
788.1,ind,1965
768.5,ind,1966
809.3,ind,1967
829.5,ind,1968
899.5,ind,1969
893.9,ind,1970
908,ind,1971
885.2,ind,1972
899.7,ind,1973
887.7,ind,1974
929.5,ind,1975
953.4,ind,1976
980.8,ind,1977
1040,ind,1978
998.2,ind,1979
1030,ind,1980
1077,ind,1981
1087,ind,1982
1107,ind,1983
1144,ind,1984
1195,ind,1985
1220,ind,1986
1261,ind,1987
1339,ind,1988
1375,ind,1989
1429,ind,1990
1391,ind,1991
1426,ind,1992
1434,ind,1993
1495,ind,1994
1608,ind,1995
1639,ind,1996
1679,ind,1997
1746,ind,1998
1910,ind,1999
1921,ind,2000
1984,ind,2001
2045,ind,2002
2144,ind,2003
2317,ind,2004
2492,ind,2005
2675,ind,2006
2921,ind,2007
2949,ind,2008
3211,ind,2009
3477,ind,2010
665.1,idn,1960
695.6,idn,1961
681,idn,1962
646,idn,1963
662.4,idn,1964
648.3,idn,1965
664,idn,1966
647,idn,1967
713.6,idn,1968
757.2,idn,1969
816.2,idn,1970
873.7,idn,1971
966,idn,1972
1079,idn,1973
1133,idn,1974
1160,idn,1975
1240,idn,1976
1322,idn,1977
1397,idn,1978
1428,idn,1979
1496,idn,1980
1552,idn,1981
1528,idn,1982
1628,idn,1983
1711,idn,1984
1729,idn,1985
1793,idn,1986
1840,idn,1987
1921,idn,1988
2021,idn,1989
2160,idn,1990
2312,idn,1991
2438,idn,1992
2565,idn,1993
2712,idn,1994
2883,idn,1995
3052,idn,1996
3143,idn,1997
2690,idn,1998
2651,idn,1999
2750,idn,2000
2814,idn,2001
2874,idn,2002
3028,idn,2003
3079,idn,2004
3224,idn,2005
3310,idn,2006
3409,idn,2007
3616,idn,2008
3814,idn,2009
3966,idn,2010
2348,irn,1955
2597,irn,1956
3041,irn,1957
3368,irn,1958
3665,irn,1959
4103,irn,1960
4103,irn,1961
4459,irn,1962
4567,irn,1963
4708,irn,1964
5419,irn,1965
5634,irn,1966
6140,irn,1967
6753,irn,1968
7369,irn,1969
8475,irn,1970
9608,irn,1971
10780,irn,1972
11430,irn,1973
11980,irn,1974
11280,irn,1975
13260,irn,1976
11390,irn,1977
9599,irn,1978
8576,irn,1979
7056,irn,1980
5857,irn,1981
6349,irn,1982
6988,irn,1983
7030,irn,1984
6706,irn,1985
5847,irn,1986
5607,irn,1987
5168,irn,1988
5144,irn,1989
5789,irn,1990
6077,irn,1991
6589,irn,1992
6455,irn,1993
6776,irn,1994
6371,irn,1995
6605,irn,1996
6634,irn,1997
6941,irn,1998
7098,irn,1999
7341,irn,2000
7306,irn,2001
7610,irn,2002
8113,irn,2003
8330,irn,2004
8721,irn,2005
9164,irn,2006
9644,irn,2007
9487,irn,2008
9419,irn,2009
9429,irn,2010
2759,irq,1970
2854,irq,1971
2661,irq,1972
3066,irq,1973
3204,irq,1974
3542,irq,1975
4130,irq,1976
4061,irq,1977
4636,irq,1978
5544,irq,1979
5374,irq,1980
4298,irq,1981
4115,irq,1982
3622,irq,1983
3498,irq,1984
3379,irq,1985
3539,irq,1986
4138,irq,1987
4143,irq,1988
3655,irq,1989
3542,irq,1990
1254,irq,1991
1516,irq,1992
2198,irq,1993
2024,irq,1994
1602,irq,1995
2323,irq,1996
2755,irq,1997
3631,irq,1998
4181,irq,1999
4120,irq,2000
4109,irq,2001
3699,irq,2002
2372,irq,2003
3608,irq,2004
3656,irq,2005
3908,irq,2006
3854,irq,2007
4015,irq,2008
4350,irq,2009
4532,irq,2010
6090,irl,1950
6349,irl,1951
6241,irl,1952
6497,irl,1953
6557,irl,1954
6927,irl,1955
6703,irl,1956
6521,irl,1957
6544,irl,1958
7008,irl,1959
7280,irl,1960
7703,irl,1961
7990,irl,1962
8348,irl,1963
8689,irl,1964
8895,irl,1965
8864,irl,1966
9273,irl,1967
10090,irl,1968
10830,irl,1969
10950,irl,1970
11200,irl,1971
11910,irl,1972
12600,irl,1973
12680,irl,1974
12230,irl,1975
12610,irl,1976
13550,irl,1977
14480,irl,1978
15090,irl,1979
14690,irl,1980
15070,irl,1981
14820,irl,1982
14420,irl,1983
14710,irl,1984
14880,irl,1985
14850,irl,1986
15190,irl,1987
15890,irl,1988
17160,irl,1989
18690,irl,1990
18720,irl,1991
18800,irl,1992
19060,irl,1993
20200,irl,1994
22300,irl,1995
24160,irl,1996
26700,irl,1997
28630,irl,1998
31330,irl,1999
34190,irl,2000
35350,irl,2001
36880,irl,2002
38250,irl,2003
38990,irl,2004
40250,irl,2005
41160,irl,2006
42240,irl,2007
40020,irl,2008
35730,irl,2009
34900,irl,2010
4896,isr,1950
5260,isr,1951
4764,isr,1952
4554,isr,1953
5178,isr,1954
5707,isr,1955
6237,isr,1956
6146,isr,1957
6297,isr,1958
6748,isr,1959
6990,isr,1960
7596,isr,1961
8034,isr,1962
8469,isr,1963
8890,isr,1964
9300,isr,1965
9011,isr,1966
9084,isr,1967
10490,isr,1968
11690,isr,1969
12320,isr,1970
13170,isr,1971
13990,isr,1972
15090,isr,1973
15390,isr,1974
15800,isr,1975
15120,isr,1976
14520,isr,1977
15050,isr,1978
15320,isr,1979
15200,isr,1980
15800,isr,1981
15880,isr,1982
16120,isr,1983
15860,isr,1984
15950,isr,1985
16210,isr,1986
17270,isr,1987
17370,isr,1988
16970,isr,1989
17850,isr,1990
18780,isr,1991
19430,isr,1992
19560,isr,1993
20220,isr,1994
20790,isr,1995
21310,isr,1996
21440,isr,1997
21720,isr,1998
21830,isr,1999
23230,isr,2000
22600,isr,2001
21890,isr,2002
21820,isr,2003
22470,isr,2004
23230,isr,2005
24110,isr,2006
25070,isr,2007
25640,isr,2008
25240,isr,2009
26040,isr,2010
5236,ita,1950
5655,ita,1951
5865,ita,1952
6234,ita,1953
6455,ita,1954
6825,ita,1955
7072,ita,1956
7327,ita,1957
7613,ita,1958
8069,ita,1959
8719,ita,1960
9387,ita,1961
9925,ita,1962
10430,ita,1963
10590,ita,1964
10830,ita,1965
11420,ita,1966
12150,ita,1967
12880,ita,1968
13600,ita,1969
14260,ita,1970
14360,ita,1971
14760,ita,1972
15760,ita,1973
16490,ita,1974
15740,ita,1975
16860,ita,1976
17110,ita,1977
17520,ita,1978
18640,ita,1979
19550,ita,1980
19590,ita,1981
19660,ita,1982
19720,ita,1983
20470,ita,1984
21070,ita,1985
21760,ita,1986
22530,ita,1987
23480,ita,1988
24220,ita,1989
24780,ita,1990
25160,ita,1991
25220,ita,1992
24790,ita,1993
25350,ita,1994
26160,ita,1995
26440,ita,1996
26910,ita,1997
27230,ita,1998
27670,ita,1999
28680,ita,2000
29150,ita,2001
29240,ita,2002
29140,ita,2003
29470,ita,2004
29560,ita,2005
30170,ita,2006
30510,ita,2007
29900,ita,2008
28010,ita,2009
28380,ita,2010
4268,jam,1953
4677,jam,1954
5062,jam,1955
5514,jam,1956
6108,jam,1957
6138,jam,1958
6216,jam,1959
6456,jam,1960
6676,jam,1961
6755,jam,1962
7089,jam,1963
7350,jam,1964
7473,jam,1965
7413,jam,1966
7327,jam,1967
7349,jam,1968
7549,jam,1969
8480,jam,1970
8661,jam,1971
9345,jam,1972
9327,jam,1973
8873,jam,1974
8709,jam,1975
8071,jam,1976
7777,jam,1977
7741,jam,1978
7513,jam,1979
7045,jam,1980
7155,jam,1981
7116,jam,1982
7225,jam,1983
7107,jam,1984
7060,jam,1985
6819,jam,1986
7332,jam,1987
7549,jam,1988
8036,jam,1989
8437,jam,1990
8442,jam,1991
9208,jam,1992
9326,jam,1993
9285,jam,1994
9249,jam,1995
9185,jam,1996
9014,jam,1997
8825,jam,1998
8768,jam,1999
8747,jam,2000
8820,jam,2001
8851,jam,2002
8943,jam,2003
8910,jam,2004
8993,jam,2005
9135,jam,2006
9158,jam,2007
9038,jam,2008
8719,jam,2009
8542,jam,2010
2794,jpn,1950
3078,jpn,1951
3365,jpn,1952
3558,jpn,1953
3703,jpn,1954
3951,jpn,1955
4192,jpn,1956
4459,jpn,1957
4638,jpn,1958
5000,jpn,1959
5594,jpn,1960
6231,jpn,1961
6720,jpn,1962
7223,jpn,1963
7998,jpn,1964
8340,jpn,1965
9160,jpn,1966
10100,jpn,1967
11290,jpn,1968
12550,jpn,1969
13750,jpn,1970
14160,jpn,1971
15180,jpn,1972
16230,jpn,1973
15750,jpn,1974
15930,jpn,1975
16340,jpn,1976
16870,jpn,1977
17630,jpn,1978
18470,jpn,1979
18740,jpn,1980
19250,jpn,1981
19740,jpn,1982
20090,jpn,1983
20800,jpn,1984
21920,jpn,1985
22520,jpn,1986
23380,jpn,1987
25010,jpn,1988
26260,jpn,1989
27640,jpn,1990
28440,jpn,1991
28520,jpn,1992
28450,jpn,1993
28540,jpn,1994
28950,jpn,1995
29600,jpn,1996
29970,jpn,1997
29200,jpn,1998
29000,jpn,1999
29780,jpn,2000
29720,jpn,2001
29630,jpn,2002
29990,jpn,2003
30790,jpn,2004
31380,jpn,2005
32030,jpn,2006
32780,jpn,2007
32380,jpn,2008
30090,jpn,2009
31450,jpn,2010
2141,jor,1954
1616,jor,1955
2306,jor,1956
2202,jor,1957
2333,jor,1958
2707,jor,1959
2721,jor,1960
3175,jor,1961
3031,jor,1962
3061,jor,1963
3487,jor,1964
3713,jor,1965
3593,jor,1966
3641,jor,1967
3056,jor,1968
3143,jor,1969
2726,jor,1970
2752,jor,1971
2802,jor,1972
2456,jor,1973
2433,jor,1974
2302,jor,1975
2629,jor,1976
2779,jor,1977
3021,jor,1978
3303,jor,1979
3782,jor,1980
4276,jor,1981
4375,jor,1982
4108,jor,1983
4041,jor,1984
3693,jor,1985
3958,jor,1986
3833,jor,1987
3689,jor,1988
3041,jor,1989
2980,jor,1990
2788,jor,1991
3136,jor,1992
3231,jor,1993
3262,jor,1994
3400,jor,1995
3325,jor,1996
3308,jor,1997
3295,jor,1998
3350,jor,1999
3375,jor,2000
3476,jor,2001
3653,jor,2002
3715,jor,2003
3947,jor,2004
4249,jor,2005
4211,jor,2006
4243,jor,2007
4468,jor,2008
4350,jor,2009
4469,jor,2010
5938,kaz,1993
5150,kaz,1994
4568,kaz,1995
4597,kaz,1996
4568,kaz,1997
4349,kaz,1998
4584,kaz,1999
4914,kaz,2000
5566,kaz,2001
6148,kaz,2002
7217,kaz,2003
8050,kaz,2004
8791,kaz,2005
9966,kaz,2006
10680,kaz,2007
11190,kaz,2008
11500,kaz,2009
12300,kaz,2010
971.3,ken,1950
1121,ken,1951
1022,ken,1952
948.1,ken,1953
1001,ken,1954
1025,ken,1955
1040,ken,1956
1059,ken,1957
1034,ken,1958
968.4,ken,1959
1019,ken,1960
964.6,ken,1961
1015,ken,1962
1020,ken,1963
1050,ken,1964
1070,ken,1965
1150,ken,1966
1161,ken,1967
1102,ken,1968
1133,ken,1969
1022,ken,1970
1048,ken,1971
1073,ken,1972
1040,ken,1973
1099,ken,1974
1035,ken,1975
1005,ken,1976
1050,ken,1977
1125,ken,1978
1115,ken,1979
1136,ken,1980
1103,ken,1981
1085,ken,1982
1040,ken,1983
1043,ken,1984
1009,ken,1985
1080,ken,1986
1113,ken,1987
1150,ken,1988
1172,ken,1989
1180,ken,1990
1160,ken,1991
1105,ken,1992
1084,ken,1993
1101,ken,1994
1121,ken,1995
1136,ken,1996
1090,ken,1997
1112,ken,1998
1133,ken,1999
1112,ken,2000
1094,ken,2001
1104,ken,2002
1132,ken,2003
1126,ken,2004
1144,ken,2005
1161,ken,2006
1204,ken,2007
1169,ken,2008
1161,ken,2009
1246,ken,2010
5804,kir,1970
5551,kir,1971
6111,kir,1972
7354,kir,1973
10240,kir,1974
10480,kir,1975
7528,kir,1976
7110,kir,1977
7226,kir,1978
6278,kir,1979
3619,kir,1980
3451,kir,1981
3774,kir,1982
3325,kir,1983
3485,kir,1984
3347,kir,1985
3344,kir,1986
3125,kir,1987
3565,kir,1988
3188,kir,1989
3219,kir,1990
3255,kir,1991
3161,kir,1992
3162,kir,1993
3233,kir,1994
3221,kir,1995
3328,kir,1996
3385,kir,1997
3629,kir,1998
3583,kir,1999
3706,kir,2000
3504,kir,2001
3690,kir,2002
3793,kir,2003
3711,kir,2004
3830,kir,2005
3881,kir,2006
3793,kir,2007
3865,kir,2008
3721,kir,2009
3665,kir,2010
1493,kor,1953
1511,kor,1954
1616,kor,1955
1645,kor,1956
1732,kor,1957
1733,kor,1958
1704,kor,1959
1670,kor,1960
1703,kor,1961
1687,kor,1962
1806,kor,1963
1883,kor,1964
1927,kor,1965
2129,kor,1966
2199,kor,1967
2402,kor,1968
2678,kor,1969
2829,kor,1970
3041,kor,1971
3107,kor,1972
3412,kor,1973
3701,kor,1974
3813,kor,1975
4168,kor,1976
4567,kor,1977
5051,kor,1978
5497,kor,1979
5204,kor,1980
5413,kor,1981
5731,kor,1982
6301,kor,1983
6787,kor,1984
7221,kor,1985
7916,kor,1986
8713,kor,1987
9673,kor,1988
10570,kor,1989
11630,kor,1990
12680,kor,1991
13060,kor,1992
13700,kor,1993
14790,kor,1994
15850,kor,1995
16860,kor,1996
17360,kor,1997
15480,kor,1998
17330,kor,1999
18720,kor,2000
19270,kor,2001
20560,kor,2002
21010,kor,2003
21810,kor,2004
22580,kor,2005
23650,kor,2006
24790,kor,2007
25280,kor,2008
24870,kor,2009
26610,kor,2010
29300,kwt,1986
28830,kwt,1987
28440,kwt,1988
33260,kwt,1989
22940,kwt,1990
31220,kwt,1991
35750,kwt,1992
45440,kwt,1993
43880,kwt,1994
43960,kwt,1995
43350,kwt,1996
41160,kwt,1997
41220,kwt,1998
36520,kwt,1999
37250,kwt,2000
36680,kwt,2001
36070,kwt,2002
42440,kwt,2003
45590,kwt,2004
48940,kwt,2005
51230,kwt,2006
51450,kwt,2007
52500,kwt,2008
44340,kwt,2009
41240,kwt,2010
1975,kgz,1993
1614,kgz,1994
1323,kgz,1995
1378,kgz,1996
1553,kgz,1997
1592,kgz,1998
1597,kgz,1999
1634,kgz,2000
1707,kgz,2001
1694,kgz,2002
1835,kgz,2003
1920,kgz,2004
1890,kgz,2005
1893,kgz,2006
1989,kgz,2007
2127,kgz,2008
2096,kgz,2009
2081,kgz,2010
563.8,lao,1970
579.9,lao,1971
587.7,lao,1972
626,lao,1973
634.8,lao,1974
662.4,lao,1975
679,lao,1976
658.8,lao,1977
657.9,lao,1978
638.7,lao,1979
698.5,lao,1980
796.1,lao,1981
815.5,lao,1982
824,lao,1983
835.8,lao,1984
917.3,lao,1985
933.8,lao,1986
891.9,lao,1987
877.4,lao,1988
960.9,lao,1989
988.5,lao,1990
1001,lao,1991
1037,lao,1992
1066,lao,1993
1124,lao,1994
1173,lao,1995
1235,lao,1996
1290,lao,1997
1263,lao,1998
1290,lao,1999
1370,lao,2000
1406,lao,2001
1465,lao,2002
1526,lao,2003
1605,lao,2004
1727,lao,2005
1873,lao,2006
2168,lao,2007
2308,lao,2008
