geo,year,child_mortality_rate_percent
prk,1955,22.73323372
prk,1956,20.24377764
prk,1957,18.02686689
prk,1958,16.05267096
prk,1959,14.29462349
prk,1960,12.72906514
prk,1961,12.16585529
prk,1962,11.57636018
prk,1963,11.02112318
prk,1964,10.47205254
prk,1965,9.930246783
prk,1966,9.371557881
prk,1967,8.866538496
prk,1968,8.359524633
prk,1969,7.815592183
prk,1970,7.298161113
prk,1971,6.989052273
prk,1972,6.681914025
prk,1973,6.377830812
prk,1974,6.075758403
prk,1975,5.775714891
prk,1976,5.478790753
prk,1977,5.185010115
prk,1978,4.896549907
prk,1979,4.609132671
prk,1980,4.328172584
prk,1981,4.155282274
prk,1982,3.977751536
prk,1983,3.801877165
prk,1984,3.64075819
prk,1985,3.51
prk,1986,3.47
prk,1987,3.52
prk,1988,3.68
prk,1989,3.95
prk,1990,4.34
prk,1991,4.86
prk,1992,5.48
prk,1993,6.13
prk,1994,6.77
prk,1995,7.28
prk,1996,7.57
prk,1997,7.57
prk,1998,7.29
prk,1999,6.74
prk,2000,6
prk,2001,5.2
prk,2002,4.46
prk,2003,3.87
prk,2004,3.47
prk,2005,3.27
prk,2006,3.22
prk,2007,3.24
prk,2008,3.24
prk,2009,3.21
prk,2010,3.13
prk,2011,3.01
prk,2012,2.87
prk,2013,2.74
prk,2014,2.61
prk,2015,2.49
prk,2016,2.50479604
prk,2017,2.437908243
prk,2018,2.373935552
prk,2019,2.311077785
prk,2020,2.248235209
prk,2021,2.185108043
prk,2022,2.122595632
prk,2023,2.061397077
prk,2024,2.001312124
prk,2025,1.94254013
prk,2026,1.885280355
prk,2027,1.829632106
prk,2028,1.775794486
prk,2029,1.72366701
prk,2030,1.673348877
prk,2031,1.624440208
prk,2032,1.576940494
prk,2033,1.530649662
prk,2034,1.485367736
prk,2035,1.441094351
prk,2036,1.397829145
prk,2037,1.355571753
prk,2038,1.314421532
prk,2039,1.274178664
prk,2040,1.234643428
prk,2041,1.196060821
prk,2042,1.157877
prk,2043,1.12029136
prk,2044,1.083204203
prk,2045,1.046715225
prk,2046,1.011023821
prk,2047,0.976129991
prk,2048,0.942233126
prk,2049,0.909333229
prk,2050,0.877430298
prk,2051,0.846424637
prk,2052,0.816216549
prk,2053,0.786606641
prk,2054,0.757794307
prk,2055,0.729580152
prk,2056,0.702063874
prk,2057,0.67534517
prk,2058,0.649523735
prk,2059,0.624798963
prk,2060,0.601071159
prk,2061,0.578539714
prk,2062,0.557204628
prk,2063,0.537065903
prk,2064,0.518223235
prk,2065,0.500676623
prk,2066,0.484426067
prk,2067,0.469371872
prk,2068,0.455414339
prk,2069,0.442354077
prk,2070,0.430191085
prk,2071,0.418825665
prk,2072,0.40795873
prk,2073,0.397590277
prk,2074,0.387620611
prk,2075,0.377850338
prk,2076,0.368379156
prk,2077,0.359207063
prk,2078,0.350334061
prk,2079,0.341760148
prk,2080,0.333385628
prk,2081,0.325310199
prk,2082,0.317334466
prk,2083,0.309657824
prk,2084,0.302280271
prk,2085,0.295002415
prk,2086,0.288123345
prk,2087,0.281543366
prk,2088,0.275262476
prk,2089,0.26918098
prk,2090,0.26349827
prk,2091,0.257915257
prk,2092,0.252631335
prk,2093,0.247447108
prk,2094,0.242462275
prk,2095,0.237477442
prk,2096,0.232692003
prk,2097,0.227906563
prk,2098,0.22322082
prk,2099,0.218634774
kor,1800,50.336
kor,1801,50.336
kor,1802,50.336
kor,1803,50.336
kor,1804,50.336
kor,1805,50.336
kor,1806,50.336
kor,1807,50.336
kor,1808,50.336
kor,1809,50.336
kor,1810,50.336
kor,1811,50.336
kor,1812,50.336
kor,1813,50.336
kor,1814,50.336
kor,1815,50.336
kor,1816,50.336
kor,1817,50.336
kor,1818,50.336
kor,1819,50.336
kor,1820,50.336
kor,1821,50.336
kor,1822,50.336
kor,1823,50.336
kor,1824,50.336
kor,1825,50.336
kor,1826,50.336
kor,1827,50.336
kor,1828,50.336
kor,1829,50.336
kor,1830,50.336
kor,1831,50.336
kor,1832,50.336
kor,1833,50.336
kor,1834,50.336
kor,1835,50.336
kor,1836,50.336
kor,1837,50.336
kor,1838,50.336
kor,1839,50.336
kor,1840,50.336
kor,1841,50.336
kor,1842,50.336
kor,1843,50.336
kor,1844,50.336
kor,1845,50.336
kor,1846,50.336
kor,1847,50.336
kor,1848,50.336
kor,1849,50.336
kor,1850,50.336
kor,1851,50.336
kor,1852,50.336
kor,1853,50.336
kor,1854,50.336
kor,1855,50.336
kor,1856,50.336
kor,1857,50.336
kor,1858,50.336
kor,1859,50.336
kor,1860,50.336
kor,1861,50.336
kor,1862,50.336
kor,1863,50.336
kor,1864,50.336
kor,1865,50.336
kor,1866,50.336
kor,1867,50.336
kor,1868,50.336
kor,1869,50.336
kor,1870,50.336
kor,1871,50.336
kor,1872,50.336
kor,1873,50.336
kor,1874,50.336
kor,1875,50.336
kor,1876,50.336
kor,1877,50.336
kor,1878,50.336
kor,1879,50.336
kor,1880,50.336
kor,1881,50.336
kor,1882,50.336
kor,1883,50.336
kor,1884,50.336
kor,1885,50.336
kor,1886,50.336
kor,1887,50.336
kor,1888,50.336
kor,1889,50.336
kor,1890,50.336
kor,1891,50.336
kor,1892,50.336
kor,1893,50.336
kor,1894,50.335
kor,1895,50.331
kor,1896,50.323
kor,1897,50.31
kor,1898,50.29
kor,1899,50.263
kor,1900,50.227
kor,1901,50.184
kor,1902,50.133
kor,1903,50.074
kor,1904,50.755
kor,1905,51.281
kor,1906,51.962
kor,1907,52.479
kor,1908,53.161
kor,1909,52.578
kor,1910,51.997
kor,1911,51.57725432
kor,1912,51.15303049
kor,1913,50.72734664
kor,1914,50.16257843
kor,1915,49.59759538
kor,1916,49.03854243
kor,1917,48.48551014
kor,1918,47.93142002
kor,1919,47.24995697
kor,1920,46.56674771
kor,1921,45.89835078
kor,1922,45.22939484
kor,1923,44.5765441
kor,1924,43.52515663
kor,1925,42.36239877
kor,1926,41.34734504
kor,1927,40.35307409
kor,1928,39.37244101
kor,1929,38.40773262
kor,1930,37.57472103
kor,1931,36.63638133
kor,1932,35.82967438
kor,1933,34.91728306
kor,1934,33.79325473
kor,1935,32.57845511
kor,1936,31.49650562
kor,1937,30.43286125
kor,1938,29.2846992
kor,1939,28.66909989
kor,1940,28.16304991
kor,1941,29.10118932
kor,1942,30.0703499
kor,1943,31.07155102
kor,1944,32.10584538
kor,1945,33.1743201
kor,1946,34.27809781
kor,1947,35.41833779
kor,1948,36.59623724
kor,1949,37.81303243
kor,1950,39.07
kor,1951,33
kor,1952,27.95
kor,1953,23.83
kor,1954,20.52
kor,1955,17.9
kor,1956,15.85
kor,1957,14.27
kor,1958,13.04
kor,1959,12.08
kor,1960,11.3
kor,1961,10.65
kor,1962,10.06
kor,1963,9.51
kor,1964,8.95
kor,1965,8.37
kor,1966,7.77
kor,1967,7.16
kor,1968,6.53
kor,1969,5.9
kor,1970,5.28
kor,1971,4.67
kor,1972,4.1
kor,1973,3.58
kor,1974,3.11
kor,1975,2.7
kor,1976,2.35
kor,1977,2.04
kor,1978,1.79
kor,1979,1.59
kor,1980,1.43
kor,1981,1.31
kor,1982,1.22
kor,1983,1.14
kor,1984,1.06
kor,1985,0.99
kor,1986,0.93
kor,1987,0.86
kor,1988,0.8
kor,1989,0.75
kor,1990,0.71
kor,1991,0.68
kor,1992,0.64
kor,1993,0.61
kor,1994,0.58
kor,1995,0.55
kor,1996,0.53
kor,1997,0.53
kor,1998,0.54
kor,1999,0.57
kor,2000,0.61
kor,2001,0.64
kor,2002,0.65
kor,2003,0.64
kor,2004,0.6
kor,2005,0.56
kor,2006,0.52
kor,2007,0.48
kor,2008,0.45
kor,2009,0.43
kor,2010,0.41
kor,2011,0.4
kor,2012,0.39
kor,2013,0.37
kor,2014,0.36
kor,2015,0.35
kor,2016,0.285457972
kor,2017,0.263275674
kor,2018,0.243710655
kor,2019,0.226167951
kor,2020,0.210100078
kor,2021,0.195178545
kor,2022,0.181436878
kor,2023,0.168818095
kor,2024,0.15702932
kor,2025,0.14603494
kor,2026,0.13557769
kor,2027,0.125857856
kor,2028,0.116839824
kor,2029,0.10835446
kor,2030,0.100444783
kor,2031,0.093082304
kor,2032,0.086178893
kor,2033,0.079770449
kor,2034,0.073773589
kor,2035,0.068166948
kor,2036,0.062879014
kor,2037,0.057943312
kor,2038,0.053247684
kor,2039,0.04882803
kor,2040,0.044629457
kor,2041,0.043166197
kor,2042,0.041784228
kor,2043,0.040442905
kor,2044,0.039182875
kor,2045,0.038004137
kor,2046,0.036825399
kor,2047,0.035727954
kor,2048,0.034671154
kor,2049,0.033614355
kor,2050,0.032638847
kor,2051,0.031703986
kor,2052,0.030769125
kor,2053,0.029915556
kor,2054,0.029061987
kor,2055,0.028289711
kor,2056,0.027517434
kor,2057,0.026785804
kor,2058,0.026054173
kor,2059,0.025363189
kor,2060,0.024672205
kor,2061,0.024021866
kor,2062,0.023371528
kor,2063,0.022761836
kor,2064,0.022152144
kor,2065,0.021583098
kor,2066,0.021014052
kor,2067,0.020485653
kor,2068,0.019916607
kor,2069,0.019388207
kor,2070,0.018859807
kor,2071,0.018372054
kor,2072,0.0178843
kor,2073,0.017437192
kor,2074,0.016990085
kor,2075,0.016542977
kor,2076,0.016177162
kor,2077,0.015770701
kor,2078,0.015404886
kor,2079,0.01503907
kor,2080,0.014673255
kor,2081,0.01430744
kor,2082,0.013941625
kor,2083,0.013575809
kor,2084,0.01325064
kor,2085,0.012884825
kor,2086,0.01251901
kor,2087,0.012193841
kor,2088,0.011868672
kor,2089,0.011543503
kor,2090,0.01125898
kor,2091,0.010974457
kor,2092,0.010689934
kor,2093,0.010446057
kor,2094,0.01020218
kor,2095,0.009917657
kor,2096,0.00967378
kor,2097,0.009429904
kor,2098,0.009186027
kor,2099,0.00894215
kwt,1800,50.035
kwt,1801,50.035
kwt,1802,50.035
kwt,1803,50.035
kwt,1804,50.035
kwt,1805,50.035
kwt,1806,50.035
kwt,1807,50.035
kwt,1808,50.035
kwt,1809,50.035
kwt,1810,50.035
kwt,1811,50.035
kwt,1812,50.035
kwt,1813,50.035
kwt,1814,50.035
kwt,1815,50.035
kwt,1816,50.035
kwt,1817,50.035
kwt,1818,50.035
kwt,1819,50.035
kwt,1820,50.035
kwt,1821,50.035
kwt,1822,50.035
kwt,1823,50.035
kwt,1824,50.035
kwt,1825,50.035
kwt,1826,50.035
kwt,1827,50.035
kwt,1828,50.035
kwt,1829,50.035
kwt,1830,50.035
kwt,1831,50.035
kwt,1832,50.035
kwt,1833,50.035
kwt,1834,50.035
kwt,1835,50.035
kwt,1836,50.035
kwt,1837,50.035
kwt,1838,50.035
kwt,1839,50.035
kwt,1840,50.035
kwt,1841,50.035
kwt,1842,50.035
kwt,1843,50.035
kwt,1844,50.035
kwt,1845,50.035
kwt,1846,50.035
kwt,1847,50.035
kwt,1848,50.035
kwt,1849,50.035
kwt,1850,50.035
kwt,1851,50.035
kwt,1852,50.035
kwt,1853,50.035
kwt,1854,50.035
kwt,1855,50.035
kwt,1856,50.035
kwt,1857,50.035
kwt,1858,50.035
kwt,1859,50.035
kwt,1860,50.035
kwt,1861,50.035
kwt,1862,50.035
kwt,1863,50.035
kwt,1864,50.035
kwt,1865,50.035
kwt,1866,50.035
kwt,1867,50.035
kwt,1868,50.035
kwt,1869,50.035
kwt,1870,50.035
kwt,1871,50.035
kwt,1872,50.035
kwt,1873,50.035
kwt,1874,50.035
kwt,1875,50.035
kwt,1876,50.035
kwt,1877,50.035
kwt,1878,50.035
kwt,1879,50.035
kwt,1880,50.035
kwt,1881,50.035
kwt,1882,50.035
kwt,1883,50.035
kwt,1884,50.035
kwt,1885,50.035
kwt,1886,50.035
kwt,1887,50.035
kwt,1888,50.035
kwt,1889,50.035
kwt,1890,50.035
kwt,1891,50.035
kwt,1892,50.035
kwt,1893,50.035
kwt,1894,50.033
kwt,1895,50.03
kwt,1896,50.022
kwt,1897,50.009
kwt,1898,49.989
kwt,1899,49.962
kwt,1900,49.926
kwt,1901,49.883
kwt,1902,49.833
kwt,1903,49.774
kwt,1904,49.707
kwt,1905,49.633
kwt,1906,49.551
kwt,1907,49.461
kwt,1908,49.363
kwt,1909,49.259
kwt,1910,49.149
kwt,1911,49.035
kwt,1912,48.919
kwt,1913,48.802
kwt,1914,48.685
kwt,1915,48.567
kwt,1916,48.45
kwt,1917,48.332
kwt,1918,48.215
kwt,1919,48.097
kwt,1920,48.00009472
kwt,1921,47.90309143
kwt,1922,47.80498889
kwt,1923,47.70778918
kwt,1924,47.60948937
kwt,1925,47.51209323
kwt,1926,47.4145991
kwt,1927,47.31600361
kwt,1928,47.21831305
kwt,1929,47.1195203
kwt,1930,47.02163331
kwt,1931,46.92364832
kwt,1932,46.82455989
kwt,1933,46.72637848
kwt,1934,46.62709278
kwt,1935,46.52871495
kwt,1936,46.42923199
kwt,1937,46.33065773
kwt,1938,46.23198547
kwt,1939,46.13220683
kwt,1940,42.98274175
kwt,1941,40.00725812
kwt,1942,37.18780242
kwt,1943,34.51447139
kwt,1944,31.97027175
kwt,1945,29.54222526
kwt,1946,27.22339977
kwt,1947,25.0098866
kwt,1948,22.89068531
kwt,1949,20.86186501
kwt,1950,20.28751487
kwt,1951,19.72897384
kwt,1952,19.18580688
kwt,1953,18.6575909
kwt,1954,18.14391446
kwt,1955,17.64437744
kwt,1956,17.15859071
kwt,1957,16.68617587
kwt,1958,16.22676493
kwt,1959,15.78
kwt,1960,14.69
kwt,1961,13.66
kwt,1962,12.69
kwt,1963,11.79
kwt,1964,10.91
kwt,1965,10.11
kwt,1966,9.37
kwt,1967,8.7
kwt,1968,8.11
kwt,1969,7.58
kwt,1970,7.09
kwt,1971,6.65
kwt,1972,6.23
kwt,1973,5.84
kwt,1974,5.48
kwt,1975,5.14
kwt,1976,4.82
kwt,1977,4.51
kwt,1978,4.21
kwt,1979,3.91
kwt,1980,3.61
kwt,1981,3.32
kwt,1982,3.02
kwt,1983,2.74
kwt,1984,2.5
kwt,1985,2.31
kwt,1986,2.17
kwt,1987,2.06
kwt,1988,1.96
kwt,1989,1.88
kwt,1990,1.79
kwt,1991,1.99
kwt,1992,1.63
kwt,1993,1.57
kwt,1994,1.52
kwt,1995,1.47
kwt,1996,1.42
kwt,1997,1.38
kwt,1998,1.33
kwt,1999,1.29
kwt,2000,1.27
kwt,2001,1.25
kwt,2002,1.23
kwt,2003,1.21
kwt,2004,1.19
kwt,2005,1.17
kwt,2006,1.16
kwt,2007,1.15
kwt,2008,1.13
kwt,2009,1.11
kwt,2010,1.08
kwt,2011,1.03
kwt,2012,0.99
kwt,2013,0.94
kwt,2014,0.9
kwt,2015,0.86
kwt,2016,1.022004374
kwt,2017,0.996588324
kwt,2018,0.972253155
kwt,2019,0.949200491
kwt,2020,0.927231479
kwt,2021,0.906146952
kwt,2022,0.885647145
kwt,2023,0.865532138
kwt,2024,0.845802407
kwt,2025,0.826558822
kwt,2026,0.808203719
kwt,2027,0.790738166
kwt,2028,0.774464775
kwt,2029,0.759284418
kwt,2030,0.745097807
kwt,2031,0.731503596
kwt,2032,0.718401825
kwt,2033,0.705390237
kwt,2034,0.6923682
kwt,2035,0.679436505
kwt,2036,0.66659527
kwt,2037,0.653844614
kwt,2038,0.641588299
kwt,2039,0.629524066
kwt,2040,0.617753145
kwt,2041,0.605937366
kwt,2042,0.594222577
kwt,2043,0.582507788
kwt,2044,0.570994978
kwt,2045,0.559583157
kwt,2046,0.548575295
kwt,2047,0.538072381
kwt,2048,0.527973425
kwt,2049,0.518480406
kwt,2050,0.509391346
kwt,2051,0.500605254
kwt,2052,0.492021141
kwt,2053,0.483437028
kwt,2054,0.474852916
kwt,2055,0.466268803
kwt,2056,0.45788667
kwt,2057,0.449706515
kwt,2058,0.441930319
kwt,2059,0.434356102
kwt,2060,0.427185843
kwt,2061,0.420318553
kwt,2062,0.413754231
kwt,2063,0.407391889
kwt,2064,0.401231526
kwt,2065,0.395071163
kwt,2066,0.389112779
kwt,2067,0.383154394
kwt,2068,0.377095021
kwt,2069,0.371136637
kwt,2070,0.365178253
kwt,2071,0.359219868
kwt,2072,0.353160495
kwt,2073,0.347202111
kwt,2074,0.341445706
kwt,2075,0.335689301
kwt,2076,0.330235864
kwt,2077,0.324984407
kwt,2078,0.320035919
kwt,2079,0.315289409
kwt,2080,0.310845869
kwt,2081,0.306604307
kwt,2082,0.302564725
kwt,2083,0.298727121
kwt,2084,0.294990508
kwt,2085,0.291253894
kwt,2086,0.28761827
kwt,2087,0.283982646
kwt,2088,0.280347021
kwt,2089,0.276711397
kwt,2090,0.273176763
kwt,2091,0.269642128
kwt,2092,0.266309472
kwt,2093,0.263077806
kwt,2094,0.26004812
kwt,2095,0.257220412
kwt,2096,0.254493694
kwt,2097,0.252069944
kwt,2098,0.249848174
kwt,2099,0.247828383
kgz,1800,38.272
kgz,1801,38.26471172
kgz,1802,38.25742483
kgz,1803,38.25013933
kgz,1804,38.24285522
kgz,1805,38.23557249
kgz,1806,38.22829115
kgz,1807,38.2210112
kgz,1808,38.21373263
kgz,1809,38.20645545
kgz,1810,38.19917965
kgz,1811,38.19190524
kgz,1812,38.18463222
kgz,1813,38.17736058
kgz,1814,38.17009032
kgz,1815,38.16282145
kgz,1816,38.15555397
kgz,1817,38.14828787
kgz,1818,38.14102315
kgz,1819,38.13375981
kgz,1820,38.12649786
kgz,1821,38.11923729
kgz,1822,38.11197811
kgz,1823,38.1047203
kgz,1824,38.09746388
kgz,1825,38.09020884
kgz,1826,38.08295518
kgz,1827,38.07570291
kgz,1828,38.06845201
kgz,1829,38.0612025
kgz,1830,38.05395436
kgz,1831,38.04670761
kgz,1832,38.03946223
kgz,1833,38.03221824
kgz,1834,38.02497562
kgz,1835,38.01773439
kgz,1836,38.01049453
kgz,1837,38.00325605
kgz,1838,37.99601895
kgz,1839,37.98878323
kgz,1840,37.98154889
kgz,1841,37.97431592
kgz,1842,37.96708434
kgz,1843,37.95985413
kgz,1844,37.95262529
kgz,1845,37.94539783
kgz,1846,37.93817175
kgz,1847,37.93094705
kgz,1848,37.92372372
kgz,1849,37.91650176
kgz,1850,37.90928119
kgz,1851,37.90206198
kgz,1852,37.89484415
kgz,1853,37.8876277
kgz,1854,37.88041262
kgz,1855,37.87319891
kgz,1856,37.86598658
kgz,1857,37.85877562
kgz,1858,37.85156604
kgz,1859,37.84435782
kgz,1860,37.83715099
kgz,1861,37.82994552
kgz,1862,37.82274142
kgz,1863,37.8155387
kgz,1864,37.80833735
kgz,1865,37.80113737
kgz,1866,37.79393876
kgz,1867,37.78674152
kgz,1868,37.77954565
kgz,1869,37.77235115
kgz,1870,37.76515803
kgz,1871,37.75796627
kgz,1872,37.75077588
kgz,1873,37.74358686
kgz,1874,37.73639921
kgz,1875,37.72921293
kgz,1876,37.72202802
kgz,1877,37.71484448
kgz,1878,37.7076623
kgz,1879,37.70048149
kgz,1880,37.69330205
kgz,1881,37.68612398
kgz,1882,37.67894727
kgz,1883,37.67177193
kgz,1884,37.66459796
kgz,1885,37.65742535
kgz,1886,37.65025411
kgz,1887,37.64308423
kgz,1888,37.63591572
kgz,1889,37.62874858
kgz,1890,37.6215828
kgz,1891,37.61441838
kgz,1892,37.60725533
kgz,1893,37.60009364
kgz,1894,37.59293332
kgz,1895,37.58577436
kgz,1896,37.57861676
kgz,1897,37.57146053
kgz,1898,37.56430565
kgz,1899,37.55715215
kgz,1900,37.55
kgz,1901,37.22437592
kgz,1902,36.90157557
kgz,1903,36.58157446
kgz,1904,36.26434832
kgz,1905,35.94987308
kgz,1906,35.63812489
kgz,1907,35.32908011
kgz,1908,35.02271528
kgz,1909,34.71900717
kgz,1910,34.41793274
kgz,1911,34.11946916
kgz,1912,33.82359377
kgz,1913,33.53028414
kgz,1914,33.23951801
kgz,1915,32.95127334
kgz,1916,32.66552825
kgz,1917,32.38226107
kgz,1918,32.10145031
kgz,1919,31.82307467
kgz,1920,31.54711303
kgz,1921,31.27354446
kgz,1922,31.00234821
kgz,1923,30.73350371
kgz,1924,30.46699056
kgz,1925,30.20278854
kgz,1926,29.94087761
kgz,1927,29.68123791
kgz,1928,29.42384974
kgz,1929,29.16869357
kgz,1930,28.91575005
kgz,1931,28.665
kgz,1932,27.98836626
kgz,1933,27.32770438
kgz,1934,26.68263733
kgz,1935,26.05279702
kgz,1936,25.45226418
kgz,1937,24.865566
kgz,1938,24.29238393
kgz,1939,23.7324068
kgz,1940,23.18533058
kgz,1941,22.65085822
kgz,1942,22.12869953
kgz,1943,21.61857099
kgz,1944,21.1201956
kgz,1945,20.63330273
kgz,1946,20.15762798
kgz,1947,19.69291305
kgz,1948,19.23890557
kgz,1949,18.79535896
kgz,1950,18.36203236
kgz,1951,18.1655059
kgz,1952,17.73450783
kgz,1953,17.28381948
kgz,1954,16.8973037
kgz,1955,16.41527566
kgz,1956,15.99847071
kgz,1957,15.49107629
kgz,1958,15.04591235
kgz,1959,14.5373951
kgz,1960,14.10740577
kgz,1961,13.91182238
kgz,1962,13.71894624
kgz,1963,13.52873994
kgz,1964,13.3411666
kgz,1965,13.15618982
kgz,1966,12.97377372
kgz,1967,12.79388291
kgz,1968,12.6164825
kgz,1969,12.44153807
kgz,1970,12.26901567
kgz,1971,12.03094005
kgz,1972,11.81301203
kgz,1973,11.62548138
kgz,1974,11.4479564
kgz,1975,11.26
kgz,1976,11
kgz,1977,10.76
kgz,1978,10.52
kgz,1979,10.24
kgz,1980,9.95
kgz,1981,9.6
kgz,1982,9.22
kgz,1983,8.79
kgz,1984,8.35
kgz,1985,7.91
kgz,1986,7.5
kgz,1987,7.14
kgz,1988,6.84
kgz,1989,6.62
kgz,1990,6.5
kgz,1991,6.47
kgz,1992,6.45
kgz,1993,6.41
kgz,1994,6.3
kgz,1995,6.13
kgz,1996,5.89
kgz,1997,5.63
kgz,1998,5.37
kgz,1999,5.11
kgz,2000,4.87
kgz,2001,4.64
kgz,2002,4.44
kgz,2003,4.25
kgz,2004,4.08
kgz,2005,3.93
kgz,2006,3.79
kgz,2007,3.63
kgz,2008,3.44
kgz,2009,3.23
kgz,2010,3
kgz,2011,2.78
kgz,2012,2.57
kgz,2013,2.4
kgz,2014,2.26
kgz,2015,2.13
kgz,2016,1.966294436
kgz,2017,1.951305783
kgz,2018,1.943121542
kgz,2019,1.929359605
kgz,2020,1.90275263
kgz,2021,1.862726537
kgz,2022,1.817968826
kgz,2023,1.774657928
kgz,2024,1.732791269
kgz,2025,1.69226689
kgz,2026,1.652983074
kgz,2027,1.614739086
kgz,2028,1.577731495
kgz,2029,1.541660668
kgz,2030,1.506723113
kgz,2031,1.473015827
kgz,2032,1.440734521
kgz,2033,1.409777725
kgz,2034,1.380143049
kgz,2035,1.351926878
kgz,2036,1.324830498
kgz,2037,1.298851887
kgz,2038,1.273791843
kgz,2039,1.249451651
kgz,2040,1.22553462
kgz,2041,1.202591541
kgz,2042,1.179845398
kgz,2043,1.157197723
kgz,2044,1.134746984
kgz,2045,1.11259165
kgz,2046,1.090928657
kgz,2047,1.070151876
kgz,2048,1.050359778
kgz,2049,1.031552361
kgz,2050,1.013532689
kgz,2051,0.996300762
kgz,2052,0.97936424
kgz,2053,0.962821591
kgz,2054,0.946377409
kgz,2055,0.930130164
kgz,2056,0.914079855
kgz,2057,0.898423419
kgz,2058,0.883259324
kgz,2059,0.868784506
kgz,2060,0.855097432
kgz,2061,0.842198104
kgz,2062,0.830283458
kgz,2063,0.819353493
kgz,2064,0.809112805
kgz,2065,0.799659863
kgz,2066,0.790699261
kgz,2067,0.782132532
kgz,2068,0.773861207
kgz,2069,0.765589882
kgz,2070,0.757318557
kgz,2071,0.749047233
kgz,2072,0.740972844
kgz,2073,0.732996924
kgz,2074,0.72521794
kgz,2075,0.717537424
kgz,2076,0.709955376
kgz,2077,0.702570265
kgz,2078,0.695283622
kgz,2079,0.688193915
kgz,2080,0.681202676
kgz,2081,0.674408373
kgz,2082,0.667909475
kgz,2083,0.661607514
kgz,2084,0.65540402
kgz,2085,0.649397463
kgz,2086,0.643390905
kgz,2087,0.637384348
kgz,2088,0.631279323
kgz,2089,0.625174297
kgz,2090,0.618970804
kgz,2091,0.612865778
kgz,2092,0.606760753
kgz,2093,0.600852664
kgz,2094,0.595043043
kgz,2095,0.589528826
kgz,2096,0.584113078
kgz,2097,0.579091202
kgz,2098,0.574167795
kgz,2099,0.569539791
lao,1800,41.874
lao,1801,41.874
lao,1802,41.874
lao,1803,41.874
lao,1804,41.874
lao,1805,41.874
lao,1806,41.874
lao,1807,41.874
lao,1808,41.874
lao,1809,41.874
lao,1810,41.874
lao,1811,41.874
lao,1812,41.874
lao,1813,41.874
lao,1814,41.874
lao,1815,41.874
lao,1816,41.874
lao,1817,41.874
lao,1818,41.874
lao,1819,41.874
lao,1820,41.874
lao,1821,41.874
lao,1822,41.874
lao,1823,41.874
lao,1824,41.874
lao,1825,41.874
lao,1826,41.874
lao,1827,41.874
lao,1828,41.874
lao,1829,41.874
lao,1830,41.874
lao,1831,41.874
lao,1832,41.874
lao,1833,41.874
lao,1834,41.874
lao,1835,41.874
lao,1836,41.874
lao,1837,41.874
lao,1838,41.874
lao,1839,41.874
lao,1840,41.874
lao,1841,41.874
lao,1842,41.874
lao,1843,41.874
lao,1844,41.874
lao,1845,41.874
lao,1846,41.874
lao,1847,41.874
lao,1848,41.874
lao,1849,41.874
lao,1850,41.874
lao,1851,41.874
lao,1852,41.874
lao,1853,41.874
lao,1854,41.874
lao,1855,41.874
lao,1856,41.874
lao,1857,41.874
lao,1858,41.874
lao,1859,41.874
lao,1860,41.874
lao,1861,41.874
lao,1862,41.874
lao,1863,41.874
lao,1864,41.874
lao,1865,41.874
lao,1866,41.874
lao,1867,41.874
lao,1868,41.874
lao,1869,41.874
lao,1870,41.874
lao,1871,41.874
lao,1872,41.874
lao,1873,41.874
lao,1874,41.874
lao,1875,41.874
lao,1876,41.874
lao,1877,41.874
lao,1878,41.874
lao,1879,41.874
lao,1880,41.874
lao,1881,41.874
lao,1882,41.874
lao,1883,41.874
lao,1884,41.874
lao,1885,41.874
lao,1886,41.874
lao,1887,41.874
lao,1888,41.874
lao,1889,41.874
lao,1890,41.874
lao,1891,41.874
lao,1892,41.874
lao,1893,41.874
lao,1894,41.873
lao,1895,41.869
lao,1896,41.863
lao,1897,41.852
lao,1898,41.836
lao,1899,41.813
lao,1900,41.783
lao,1901,41.747
lao,1902,41.705
lao,1903,41.655
lao,1904,41.6
lao,1905,41.538
lao,1906,41.469
lao,1907,41.393
lao,1908,41.312
lao,1909,41.224
lao,1910,41.132
lao,1911,41.037
lao,1912,40.94
lao,1913,40.842
lao,1914,40.744
lao,1915,40.646
lao,1916,40.547
lao,1917,40.449
lao,1918,40.351
lao,1919,40.252
lao,1920,40.154
lao,1921,40.056
lao,1922,39.958
lao,1923,39.859
lao,1924,39.761
lao,1925,39.663
lao,1926,39.565
lao,1927,39.466
lao,1928,39.368
lao,1929,39.27
lao,1930,39.172
lao,1931,39.073
lao,1932,38.975
lao,1933,38.877
lao,1934,38.779
lao,1935,38.68
lao,1936,38.582
lao,1937,38.484
lao,1938,38.386
lao,1939,38.28197186
lao,1940,38.17896946
lao,1941,37.1463592
lao,1942,36.01906886
lao,1943,35.02798418
lao,1944,33.94722966
lao,1945,32.99563942
lao,1946,31.95738959
lao,1947,31.0462615
lao,1948,30.1503522
lao,1949,29.17279591
lao,1950,28.31131289
lao,1951,27.9696481
lao,1952,27.63210609
lao,1953,27.29863711
lao,1954,26.96919203
lao,1955,26.64372229
lao,1956,26.32217993
lao,1957,26.00451756
lao,1958,25.69068838
lao,1959,25.38064612
lao,1960,25.07434511
lao,1961,24.81733827
lao,1962,24.56296527
lao,1963,24.31119913
lao,1964,24.06201313
